mobileauszhGen19,mobileauszhGen20,mobileauszhGen31,mobileauszhGen34,mobileauszhGen53,mobileauszhGen58,mobileauszhGen60,mobileauszhGen64,mobileauszhGen66,mobileauszhGen75,mobileauszhGen77,mobileauszhGen89,mobileauszhPho21,mobileauszhVid93,mobilewspzhBlo40,mobilewspzhBlo56,mobilewspzhBlo90,mobilewspzhGam94,mobilewspzhGen19,mobilewspzhGen20,mobilewspzhGen25,mobilewspzhGen31,mobilewspzhGen34,mobilewspzhGen36,mobilewspzhGen39,mobilewspzhGen47,mobilewspzhGen53,mobilewspzhGen58,mobilewspzhGen60,mobilewspzhGen64,mobilewspzhGen66,mobilewspzhGen75,mobilewspzhGen77,mobilewspzhGen83,mobilewspzhGen89,mobilewspzhLif30,mobilewspzhLif38,mobilewspzhLif55,mobilewspzhLif69,mobilewspzhPho03,mobilewspzhPho21,mobilewspzhPho33,mobilewspzhVid93,mobilewuszhBlo40,mobilewuszhBlo56,mobilewuszhBlo90,mobilewuszhGam94,mobilewuszhGen19,mobilewuszhGen20,mobilewuszhGen25,mobilewuszhGen31,mobilewuszhGen34,mobilewuszhGen36,mobilewuszhGen39,mobilewuszhGen47,mobilewuszhGen53,mobilewuszhGen58,mobilewuszhGen60,mobilewuszhGen64,mobilewuszhGen66,mobilewuszhGen75,mobilewuszhGen77,mobilewuszhGen83,mobilewuszhGen89,mobilewuszhLif30,mobilewuszhLif38,mobilewuszhLif55,mobilewuszhLif69,mobilewuszhPho03,mobilewuszhPho21,mobilewuszhPho33,mobilewuszhVid93
14.88691819,0.384777782,0.972452606,5.043217425,0.635996592,1.552393152,1.673920274,1.454083484,2.304270178,4.848996056,6.63638425,3.796022243,1.1122789,24.43000745,0.783082856,1.304780094,1.088493643,0.598976118,6.924027668,1.182671987,0.716780074,1.023812674,3.757906273,1.222692658,0.400975805,0.537942414,1.30088478,0.828606905,1.698865531,5.219574435,1.32759526,2.997788881,4.306818284,0.846229759,2.528516341,0.520646782,0.409094587,0.548865293,0.870533583,0.282909862,1.065415912,0.609383878,7.601002695,1.149105663,3.186744895,8.377617307,4.058997816,361.392968,10.24120794,6.671937455,24.8884571,243.1910453,20.06012145,3.852576145,7.912843505,35.21010616,13.81325227,27.65808482,29.51260717,130.8704955,98.99091221,162.8348733,11.42273414,100.9346501,1.115090056,1.82958765,1.009308795,11.32799652,1.7913834,23.87206942,5.419291859,581.7480183
12.67004243,0.723808584,1.111614078,6.03670631,0.593566516,1.676338103,1.294738806,1.623381061,2.325983786,4.812464179,7.17034012,3.659498194,0.983645232,21.48225289,1.141742039,1.35267346,0.864883754,0.68980873,6.079632264,1.05762421,0.812703426,1.135700423,4.384565267,1.775036342,0.406077187,0.545470456,1.58384593,1.020821593,1.568706473,4.664890115,1.406908535,2.716139134,4.801067293,0.739824885,3.323245009,0.506258307,0.41892593,0.597073546,0.83060457,0.291390793,1.127593878,0.789101761,7.091203218,1.046465631,3.307820261,8.229907449,4.721452834,364.4246374,9.074918695,6.020867285,25.77832813,240.17766,19.80267746,4.147492257,9.104991755,37.5025996,13.16154886,26.89219288,30.27636199,128.5366494,95.17106895,161.6717369,11.16179768,98.7893237,1.161942605,1.922668158,1.062309292,11.04807436,1.689533747,24.21315564,5.591951606,568.5197112
12.39485807,0.515886049,1.145841175,4.990300133,0.788272809,1.469808541,1.688992355,1.391484115,2.050686222,5.287858381,6.834910884,3.711069054,0.989972369,20.02652988,1.37334275,1.186395355,1.027560906,0.766527683,6.533862097,0.878826356,0.758324776,1.244145161,3.599604491,1.376523022,0.580211352,1.057206432,1.714506066,1.522764055,1.450201308,4.842113124,1.487220408,2.709703517,4.658188004,1.077738724,2.946198516,0.685312719,0.596344849,0.504510066,0.937602395,0.4674593,0.964548686,0.6764915,7.784976874,1.197988221,3.444652728,8.157771661,4.297619111,361.4634578,8.713211421,5.767028993,25.66077262,241.0290195,21.615443,4.296729971,10.0288775,38.5596967,12.66218738,26.90934434,32.62108197,130.5118599,93.80114085,155.5962641,11.80758088,96.50739627,1.382305411,1.625850531,1.14357084,9.926101456,1.730573302,24.00439009,6.280872591,552.3638416
11.75072287,0.623180348,1.398881795,6.09576018,0.707625325,1.311010622,1.818349957,1.515375187,2.681612563,5.377327736,6.350346819,3.552529014,0.943398206,19.94602012,1.216794754,1.325700101,0.918297514,0.98319756,6.992687331,0.965310657,1.080952358,1.813036505,3.59876631,2.166954347,0.628159742,0.765918673,1.701061932,1.295753953,1.628019289,5.525207405,2.03252421,3.107777658,4.727039937,1.178541885,3.07377804,0.561674695,0.686726151,0.638935125,0.827975973,0.388902615,1.099986744,0.638586538,7.330145181,1.134556597,3.619254352,8.410735295,4.812446151,364.8181998,9.650726592,6.020346255,24.97600061,241.0074784,22.33067229,4.004770267,11.8282087,38.24636572,12.87246508,26.58105514,32.36859884,126.7675968,90.14599447,150.2294787,10.87578414,98.02922383,1.342052497,1.412141525,0.990459999,11.80155408,1.66563148,24.64716172,6.334459088,546.1953548
14.13046184,0.657320542,1.528329061,4.939202202,0.702792213,1.416008864,2.501105568,1.207387691,2.530317754,5.401836249,6.113439621,4.017513228,1.01444008,20.29835603,0.940302533,1.31055802,1.001440269,0.952379987,6.690076851,0.879050876,0.885142184,2.019217651,3.88814899,1.840424529,0.702923974,0.901919864,2.293597924,1.617750832,1.569467076,4.805162926,1.780623247,3.999130467,5.210221821,1.160679257,3.388600679,0.849362328,0.59540622,0.70757397,1.453040862,0.550857463,1.171083794,0.795675659,7.964295714,0.962832372,3.258107257,8.634437088,4.791868224,367.7368777,10.52596143,5.914657678,27.24907376,235.4714052,22.80245368,3.809529198,12.59761242,36.10661411,13.66965552,26.33776156,32.02480941,119.7668943,89.63897844,148.8965796,11.59701743,101.0003849,1.848366267,1.312898749,0.972454018,11.08260168,1.457958796,24.62609292,5.722180253,545.2352145
12.16294262,0.579308295,1.277922308,4.729236383,1.276490092,1.600399587,1.818256089,1.341630678,2.201173122,5.23118838,6.531678074,3.365676392,0.893939245,19.68540697,1.039570761,1.389016595,0.900369693,0.991259824,7.575316697,0.999281196,1.422860146,1.819434937,3.911532342,1.889474244,0.750051553,0.910314455,1.734887813,1.382328032,2.067318172,5.26463805,1.718710289,3.967649285,5.252605417,1.292656064,3.777793242,0.783645501,0.563487251,0.618921684,1.088456696,0.444664125,1.045741555,0.732913983,7.951881289,1.112582517,3.514869433,9.092341079,4.722455333,360.5935085,9.372268765,6.348297008,26.60960814,231.5442845,21.94786416,3.634478769,12.48798331,34.47899215,13.93957733,28.50968736,29.48815736,118.5859234,89.82387053,146.6884035,13.44007045,102.8290078,1.536688099,1.228522596,0.965335147,11.17224063,1.494614858,24.75106714,5.493435643,540.1427884
15.55795112,0.707556002,1.507684079,4.461787636,0.9483206,2.409075126,1.602228159,1.199142528,2.290560645,5.357413976,7.567561055,3.569154015,0.861585099,20.84404829,0.945366321,1.391771273,1.113562483,1.517598052,7.501757767,1.182291152,1.362630714,1.997967027,4.173390622,1.676347768,0.6367293,1.344093728,2.417595268,2.096210507,2.25427568,5.73474751,2.15847537,5.39891496,5.539977187,1.240771533,3.929076971,1.020030447,1.055582412,1.083514005,1.513957326,1.116519445,1.682160998,1.067887125,8.739312834,1.013713958,3.622326997,9.288075035,5.30229437,366.4055459,10.3098303,6.156266278,27.07910884,245.4327842,23.09158545,4.232773348,11.42035763,37.62627393,13.9077031,28.3436927,31.0163095,119.3556092,88.42211495,150.7748429,12.12840279,103.0274894,1.726221437,1.157171475,0.984071588,10.74256753,1.662490276,23.11406782,5.824276347,550.7865239
14.10091858,0.715130883,1.874593408,4.254453792,0.985351575,1.800152186,1.280346278,1.100200943,1.997059136,4.642188165,7.943888246,3.264144838,0.653529938,20.15707901,0.991983456,1.507994032,0.772227034,1.206878087,6.603716731,0.810397624,1.082535353,1.550243436,3.805190299,2.297217941,0.552932461,0.97220167,1.747469871,1.611553611,1.612289811,5.370955478,1.859649417,4.219579447,5.270058703,1.001322419,3.987458162,0.721815519,0.744126451,0.879387199,1.067417438,0.690703724,1.367600617,1.607754563,8.567815937,0.762358419,3.296500335,8.173302087,4.838083041,360.6361702,10.3229053,5.511519586,28.04166358,246.7930183,26.25705794,4.336251374,10.98297704,36.45806153,14.28980966,26.14378899,29.88388887,113.8592787,86.85764383,146.2865407,11.63799873,98.7399983,1.631127549,0.873546245,1.014078249,11.15514897,1.322093057,22.11612704,5.175439823,550.312118
14.26002488,0.544895341,1.813607872,4.436836256,0.966416811,1.688631788,1.826484228,1.044750409,1.919783606,5.082384447,7.039287212,3.514111841,0.793146861,19.48176767,0.756467698,1.600217754,1.239224206,1.004005639,6.810859595,0.889974329,1.242799713,1.773672887,3.993467008,1.808262668,0.535753592,1.249947502,1.640953195,1.535744244,1.755873986,5.315839776,2.663697645,4.167626806,6.056194172,1.108140937,3.480715542,0.855370254,1.04178408,1.056753247,1.064830387,0.983261575,2.037855282,1.295273181,8.273204384,0.65488122,3.688728361,8.295024232,4.526778221,361.3258185,10.79995565,5.716820156,26.47442968,248.0137443,25.1478672,3.736867701,10.803528,35.79704992,14.87846844,26.47237569,31.95604877,110.7663503,87.27247673,148.2933674,11.60600605,98.52247592,2.068590383,0.936739127,1.403699105,10.23090786,1.573651447,21.25521972,5.114796274,532.0675674
13.62722066,0.50700068,1.827140119,5.741777153,0.865730239,1.947714127,1.433451993,1.06644898,2.112996355,5.116032842,6.388126417,3.188553253,0.671000849,19.04999271,0.635439526,1.717475977,0.900561757,0.849047031,7.499719382,1.267791684,1.049685201,1.482936766,4.585150631,2.473481126,0.505281875,0.884839592,2.09035828,1.141011761,1.637108424,4.778660212,2.158386551,3.789318342,4.946460801,0.930589864,3.064313269,0.849739035,0.751919389,1.124409454,0.941069026,0.662964612,1.821001534,1.096305615,8.043309474,0.567508208,3.533288152,8.760750966,4.905644551,357.7562387,11.1926014,6.268434389,27.18184828,243.2973911,25.47950181,4.062115927,10.66915744,34.59708706,15.53201901,27.60460361,31.11526656,109.0386963,91.79871646,150.605394,11.37210778,98.66353567,1.898925144,0.82894716,1.439324837,10.19704475,1.958116553,22.35810834,5.232550756,526.1906264
