mobileauszhGen19,mobileauszhGen20,mobileauszhGen31,mobileauszhGen34,mobileauszhGen53,mobileauszhGen58,mobileauszhGen60,mobileauszhGen64,mobileauszhGen66,mobileauszhGen75,mobileauszhGen77,mobileauszhGen89,mobileauszhPho21,mobileauszhVid93,mobilewspzhBlo40,mobilewspzhBlo56,mobilewspzhBlo90,mobilewspzhGam94,mobilewspzhGen19,mobilewspzhGen20,mobilewspzhGen25,mobilewspzhGen31,mobilewspzhGen34,mobilewspzhGen36,mobilewspzhGen39,mobilewspzhGen47,mobilewspzhGen53,mobilewspzhGen58,mobilewspzhGen60,mobilewspzhGen64,mobilewspzhGen66,mobilewspzhGen75,mobilewspzhGen77,mobilewspzhGen83,mobilewspzhGen89,mobilewspzhLif30,mobilewspzhLif38,mobilewspzhLif55,mobilewspzhLif69,mobilewspzhPho03,mobilewspzhPho21,mobilewspzhPho33,mobilewspzhVid93,mobilewuszhBlo40,mobilewuszhBlo56,mobilewuszhBlo90,mobilewuszhGam94,mobilewuszhGen19,mobilewuszhGen20,mobilewuszhGen25,mobilewuszhGen31,mobilewuszhGen34,mobilewuszhGen36,mobilewuszhGen39,mobilewuszhGen47,mobilewuszhGen53,mobilewuszhGen58,mobilewuszhGen60,mobilewuszhGen64,mobilewuszhGen66,mobilewuszhGen75,mobilewuszhGen77,mobilewuszhGen83,mobilewuszhGen89,mobilewuszhLif30,mobilewuszhLif38,mobilewuszhLif55,mobilewuszhLif69,mobilewuszhPho03,mobilewuszhPho21,mobilewuszhPho33,mobilewuszhVid93
-5.886918185,1.615222218,0.027547394,4.956782575,-0.635996592,0.447606848,-1.673920274,-0.454083484,0.695729822,1.151003944,3.36361575,-0.796022243,-0.1122789,-6.430007453,2.216917144,0.695219906,-1.088493643,0.401023882,-4.924027668,-0.182671987,0.283219926,-0.023812674,3.242093727,2.777307342,-0.400975805,-0.537942414,0.69911522,1.171393095,-0.698865531,-3.219574435,-0.32759526,-1.997788881,3.693181716,-0.846229759,3.471483659,-0.520646782,-0.409094587,0.451134707,-0.870533583,-0.282909862,-0.065415912,0.390616122,-1.601002695,-0.149105663,-0.186744895,-4.377617307,2.941002184,-7.392968049,-3.241207937,-4.671937455,6.1115429,-13.19104534,-6.060121452,0.147423855,5.087156495,11.78989384,-0.813252271,-6.658084825,8.487392835,-5.870495528,-3.990912211,21.16512675,-0.42273414,-1.934650113,-0.115090056,1.17041235,-0.009308795,-1.327996517,-0.7913834,4.127930579,1.580708141,-40.74801827
-1.67004243,-0.723808584,-0.111614078,-5.03670631,0.406433484,-1.676338103,1.705261194,-1.623381061,-2.325983786,3.187535821,0.82965988,0.340501806,0.016354768,-7.48225289,1.858257961,-0.35267346,0.135116246,0.31019127,0.920367736,-1.05762421,-0.812703426,-0.135700423,-4.384565267,-1.775036342,0.593922813,2.454529544,0.41615407,2.979178407,-0.568706473,-0.664890115,-0.406908535,-0.716139134,1.198932707,1.260175115,-1.323245009,0.493741693,0.58107407,-0.597073546,0.16939543,0.708609207,-1.127593878,-0.789101761,2.908796782,0.953534369,-0.307820261,-2.229907449,-1.721452834,-21.42463742,-2.074918695,-5.020867285,-0.778328129,0.822339964,6.197322538,0.852507743,5.895008245,10.4974004,-4.161548858,-4.892192885,13.72363801,-3.53664942,20.82893105,5.328263064,4.838202316,-19.7893237,0.838057395,-0.922668158,-0.062309292,-7.048074355,0.310466253,1.786844358,3.408048394,-54.51971118
-3.394858073,0.484113951,0.854158825,5.009699867,-0.788272809,-1.469808541,1.311007645,-0.391484115,2.949313778,1.712141619,-2.834910884,-0.711069054,0.010027631,-1.026529879,-0.37334275,0.813604645,-1.027560906,1.233472317,1.466137903,0.121173644,1.241675224,2.755854839,-1.599604491,3.623476978,0.419788648,-1.057206432,-0.714506066,-0.522764055,0.549798692,2.157886876,2.512779592,1.290296483,1.341811996,0.922261276,-0.946198516,-0.685312719,0.403655151,0.495489934,-0.937602395,-0.4674593,0.035451314,-0.6764915,-1.784976874,-0.197988221,1.555347272,-1.157771661,1.702380889,10.53654224,5.286788579,-2.767028993,-4.660772619,-2.029019516,5.384557,-2.296729971,13.9711225,2.4403033,2.337812619,-7.909344343,2.378918029,-20.51185991,2.198859153,-12.5962641,-3.807580883,6.492603734,-0.382305411,-1.625850531,-1.14357084,9.073898544,-0.730573302,3.995609905,1.719127409,-35.36384158
10.24927713,0.376819652,0.601118205,-4.09576018,-0.707625325,0.688989378,4.181650043,-1.515375187,-0.681612563,1.622672264,-2.350346819,2.447470986,0.056601794,-0.946020122,-1.216794754,0.674299899,0.081702486,0.01680244,-1.992687331,-0.965310657,-1.080952358,2.186963495,0.40123369,-0.166954347,0.371840258,0.234081327,3.298938068,1.704246047,-0.628019289,-4.525207405,-1.03252421,4.892222342,3.272960063,-0.178541885,0.92622196,1.438325305,-0.686726151,0.361064875,3.172024027,0.611097385,-0.099986744,0.361413462,3.669854819,-1.134556597,-1.619254352,-1.410735295,0.187553849,7.181800151,6.349273408,-5.020346255,11.02399939,-41.00747844,3.669327707,-2.004770267,10.1717913,-9.246365716,5.127534918,-12.58105514,-0.36859884,-41.76759678,2.854005526,-9.229478735,3.124215861,11.97077617,2.657947503,-1.412141525,-0.990459999,-2.801554085,-1.66563148,0.352838279,-3.334459088,-29.19535478
-9.130461835,-0.657320542,-1.528329061,-2.939202202,3.297207787,0.583991136,-2.501105568,-0.207387691,-1.530317754,0.598163751,1.886560379,-3.017513228,-1.01444008,-3.298356028,0.059697467,0.68944198,-0.001440269,0.047620013,4.309923149,0.120949124,3.114857816,-0.019217651,-0.88814899,0.159575471,0.297076026,0.098080136,-2.293597924,-0.617750832,2.430532924,0.194837074,-0.780623247,1.000869533,0.789778179,0.839320743,1.611399321,0.150637672,-0.59540622,-0.70757397,-1.453040862,-0.550857463,-1.171083794,-0.795675659,1.035704286,1.037167628,0.741892743,0.365562912,-0.791868224,-54.73687767,-4.525961428,-1.914657678,-1.249073758,-54.47140522,-5.802453677,-2.809529198,3.402387575,-15.10661411,1.330344484,0.662238441,-12.02480941,-21.76689428,14.36102156,-20.89657956,12.40298257,7.999615055,-0.848366267,-1.312898749,-0.972454018,-2.082601682,-0.457958796,0.373907081,-1.722180253,-54.23521454
18.83705738,0.420691705,0.722077692,-2.729236383,-1.276490092,4.399600413,-1.818256089,-1.341630678,-0.201173122,1.76881162,6.468321926,0.634323608,-0.893939245,10.31459303,-1.039570761,0.610983405,1.099630307,3.008740176,0.424683303,1.000718804,0.577139854,1.180565063,1.088467658,-0.889474244,-0.750051553,2.089685545,3.265112187,3.617671968,1.932681828,1.73536195,2.281289711,9.032350715,1.747394583,-0.292656064,1.222206758,1.216354499,2.436512749,2.381078316,1.911543304,3.555335875,2.954258445,1.267086017,5.048118711,-0.112582517,0.485130567,-0.092341079,3.277544667,-0.593508483,5.627731235,-5.348297008,-0.609608139,48.45571551,3.05213584,2.365521231,-3.487983312,11.52100785,0.060422674,-4.50968736,3.511842639,-12.58592337,9.176129474,28.31159645,-3.440070449,-1.829007804,0.463311901,-1.228522596,-0.965335147,-3.172240633,0.505385142,-6.751067144,0.506564357,54.85721161
4.442048882,0.292443998,2.492315921,-2.461787636,0.0516794,-1.409075126,-1.602228159,-1.199142528,-1.290560645,-2.357413976,5.432438945,-0.569154015,-0.861585099,8.155951715,0.054633679,1.608228727,-1.113562483,-0.517598052,-3.501757767,-1.182291152,-1.362630714,-1.997967027,-1.173390622,3.323652232,-0.6367293,-1.344093728,-2.417595268,-1.096210507,-2.25427568,-0.73474751,-1.15847537,-2.39891496,0.460022813,-1.240771533,1.070923029,-1.020030447,-1.055582412,-0.083514005,-1.513957326,-1.116519445,-0.682160998,3.932112875,3.260687166,-1.013713958,-1.622326997,-6.288075035,-1.30229437,-23.40554593,4.6901697,-1.156266278,10.92089116,52.56721578,21.90841455,1.767226652,-1.420357631,1.373726067,6.092296901,-9.343692698,-2.016309501,-5.355609229,15.57788505,7.225157051,-0.12840279,-13.02748944,0.273778563,-1.157171475,0.015928412,3.257432467,-1.662490276,-5.114067824,-2.824276347,82.2134761
1.899081417,-0.715130883,0.125406592,0.745546208,0.014648425,-0.800152186,1.719653722,-1.100200943,-0.997059136,2.357811835,-1.943888246,0.735855162,0.346470062,-0.157079012,-0.991983456,1.492005968,2.227772966,-1.206878087,-0.603716731,0.189602376,0.917464647,0.449756564,1.194809701,-1.297217941,-0.552932461,1.02779833,-1.747469871,-0.611553611,0.387710189,-1.370955478,4.140350583,-1.219579447,5.729941297,-0.001322419,-1.987458162,0.278184481,1.255873549,1.120612801,-1.067417438,1.309296276,3.632399383,-0.607754563,-0.567815937,-0.762358419,1.703499665,-3.173302087,-1.838083041,-19.63617025,3.677094704,-1.511519586,-5.041663575,18.20698172,-2.25705794,-3.336251374,-0.982977039,-2.458061529,5.710190344,-4.143788985,12.11611113,-22.8592787,16.14235617,24.71345927,1.362001267,-5.739998299,2.368872451,0.126453755,1.985921751,-5.155148975,0.677906943,-6.11612704,-1.175439823,-82.31211802
-0.260024878,-0.544895341,0.186392128,6.563163744,-0.966416811,1.311368212,-1.826484228,-1.044750409,0.080216394,1.917615553,-3.039287212,-1.514111841,-0.793146861,-1.481767675,-0.756467698,1.399782246,-1.239224206,-1.004005639,3.189140405,2.110025671,-1.242799713,-1.773672887,3.006532992,3.191737332,-0.535753592,-1.249947502,2.359046805,-1.535744244,-0.755873986,-4.315839776,-1.663697645,-2.167626806,-4.056194172,-1.108140937,-3.480715542,0.144629746,-1.04178408,0.943246753,-1.064830387,-0.983261575,-0.037855282,-1.295273181,-0.273204384,-0.65488122,-0.688728361,-0.295024232,1.473221779,-40.32581847,4.200044348,-0.716820156,2.525570324,-15.01374426,2.852132804,1.263132299,-0.803528001,-3.797049923,5.121531558,0.527624308,3.043951233,-22.76635029,43.72752327,33.70663263,-0.606006046,-8.522475919,-0.068590383,-0.936739127,0.596300895,-4.230907862,2.426348553,3.744780285,0.885203726,-61.06756737
-8.627220664,-0.50700068,-0.827140119,-2.741777153,-0.865730239,-0.947714127,-1.433451993,-1.06644898,-2.112996355,6.883967158,-5.388126417,-2.188553253,-0.671000849,-10.04999271,3.364560474,0.282524023,-0.900561757,0.150952969,4.500280618,-0.267791684,-0.049685201,1.517063234,1.414849369,-1.473481126,-0.505281875,-0.884839592,-0.09035828,1.858988239,-0.637108424,6.221339788,1.841613449,-1.789318342,-0.946460801,0.069410136,-1.064313269,-0.849739035,-0.751919389,-0.124409454,-0.941069026,-0.662964612,-0.821001534,-0.096305615,-1.043309474,-0.567508208,-2.533288152,-4.760750966,-1.905644551,-12.75623866,-0.192601403,-3.268434389,-6.181848281,-0.297391103,-16.47950181,-1.062115927,-5.669157437,0.402912937,-5.532019009,2.395396389,-7.11526656,-18.03869635,4.201283538,1.394606016,-4.372107782,-7.663535668,2.101074856,-0.82894716,-0.439324837,2.802955247,2.041883447,3.641891659,0.767449244,-15.19062637
