mobileauszhGen19,mobileauszhGen20,mobileauszhGen31,mobileauszhGen34,mobileauszhGen53,mobileauszhGen58,mobileauszhGen60,mobileauszhGen64,mobileauszhGen66,mobileauszhGen75,mobileauszhGen77,mobileauszhGen89,mobileauszhPho21,mobileauszhVid93,mobilewspzhBlo40,mobilewspzhBlo56,mobilewspzhBlo90,mobilewspzhGam94,mobilewspzhGen19,mobilewspzhGen20,mobilewspzhGen25,mobilewspzhGen31,mobilewspzhGen34,mobilewspzhGen36,mobilewspzhGen39,mobilewspzhGen47,mobilewspzhGen53,mobilewspzhGen58,mobilewspzhGen60,mobilewspzhGen64,mobilewspzhGen66,mobilewspzhGen75,mobilewspzhGen77,mobilewspzhGen83,mobilewspzhGen89,mobilewspzhLif30,mobilewspzhLif38,mobilewspzhLif55,mobilewspzhLif69,mobilewspzhPho03,mobilewspzhPho21,mobilewspzhPho33,mobilewspzhVid93,mobilewuszhBlo40,mobilewuszhBlo56,mobilewuszhBlo90,mobilewuszhGam94,mobilewuszhGen19,mobilewuszhGen20,mobilewuszhGen25,mobilewuszhGen31,mobilewuszhGen34,mobilewuszhGen36,mobilewuszhGen39,mobilewuszhGen47,mobilewuszhGen53,mobilewuszhGen58,mobilewuszhGen60,mobilewuszhGen64,mobilewuszhGen66,mobilewuszhGen75,mobilewuszhGen77,mobilewuszhGen83,mobilewuszhGen89,mobilewuszhLif30,mobilewuszhLif38,mobilewuszhLif55,mobilewuszhLif69,mobilewuszhPho03,mobilewuszhPho21,mobilewuszhPho33,mobilewuszhVid93
11.85130252,0.606979886,0.98481817,4.699725837,1.061143167,1.587476348,1.407625398,1.216635013,2.8175073,4.526005205,6.73020448,2.462793846,0.693452305,23.05298263,1.015086139,0.771699515,0.69945645,0.625613385,9.808670732,0.848160385,0.792274962,1.315243231,4.887750475,1.60576071,0.620298348,0.814232705,2.27160225,1.160913436,1.625613513,10.2893789,2.028149382,3.404321656,5.090126314,0.59762119,2.620872504,0.394898074,0.545175793,0.418480478,0.877412585,0.31932432,1.387502578,0.246525965,9.581564036,0.68002098,3.587598396,8.470698751,4.577967706,384.3291423,10.5760777,6.519674403,25.49346292,240.1832746,20.46790415,3.200761523,7.450347932,48.1781622,16.27295864,23.54730377,29.98375821,145.9594462,88.16434029,177.5563113,11.38198601,86.91724535,1.871312738,1.337211194,1.401062878,11.12499185,2.113439585,23.15980882,4.299029652,593.5465545
12.79994581,0.59560952,2.01971078,4.840249126,0.9204099,1.547761307,1.253178555,1.048107041,2.607924008,5.180150752,8.19821031,2.833567666,0.766468009,19.07148469,1.082518982,0.720667685,0.567803287,0.554309166,9.699489597,0.858602471,0.716967227,1.273814247,5.098508903,1.242942863,0.653792503,0.97496608,2.265143814,1.445454728,1.864504406,9.346583275,2.396657624,3.459977154,5.090741888,0.89038835,2.420643278,0.427447482,0.616974408,0.512738343,1.114567431,0.353732272,1.487127508,0.420143051,9.343918829,0.714409145,2.936564505,8.342377932,3.921835103,394.5966056,9.389893433,6.552741082,25.48534001,258.4426992,19.15846001,2.481993079,7.708009357,49.80115404,15.9215542,34.74945731,32.61361759,151.5057767,88.56897451,178.8392641,11.17953865,94.48190471,1.53581815,1.312312293,1.314725648,11.17087054,2.068605681,23.48869076,3.991457901,595.4246949
13.55481716,0.638249978,1.494104409,5.461521782,1.023040626,1.542523277,1.653616329,1.48113773,2.937071407,4.877466481,7.265355946,3.454834458,0.686257287,16.74838294,1.03619534,0.663265616,0.80755996,0.770696737,10.08332212,0.921430331,0.712181796,1.534739248,5.58817888,1.818523674,0.600116405,0.597242175,2.194428885,1.23272959,1.465884295,8.942360081,1.895910783,2.845242654,5.072474665,0.826593748,2.491147547,0.551765165,0.793136613,0.395867601,0.767758103,0.437431131,1.386097764,0.463489885,9.434127827,0.561106629,2.929851486,9.978985398,3.829036731,382.0046724,9.32015898,6.620023983,25.64746989,279.5686491,18.77928533,3.161898539,6.973389942,46.69016933,16.88153986,31.9620378,30.61981033,154.3757194,88.71767495,183.7975246,11.26495863,99.115261,1.576797861,0.900007566,1.257080723,11.24170972,2.326462433,23.70035467,4.128282373,625.6750142
13.71238564,0.387174235,1.732193353,5.836662948,1.156238689,1.597222913,0.585042304,1.161863062,2.732842582,4.957417231,6.699363374,3.148650811,0.841764009,15.93271954,0.861700518,0.661882433,0.633297358,0.604151417,9.71075291,0.928704542,0.865428456,1.293287077,5.488304445,1.586405159,0.593834761,0.520883834,2.084512035,1.457312146,1.885151077,8.408849394,2.115426493,3.125801263,4.856954077,0.949758064,2.278022748,0.634125233,0.952510336,0.519310757,1.183603535,0.442394676,1.264771923,0.205579459,9.599432342,0.671281104,3.343726338,9.200734055,4.4612732,397.3968712,11.26993952,11.20032076,26.09384945,276.0778345,18.59385437,2.395785006,7.091425633,46.71372795,16.83009821,29.18246323,30.27727725,152.0980039,87.2297594,180.3275491,11.03215937,87.20299475,2.043870903,1.201614169,1.146842632,11.98949677,2.294293777,23.58818883,4.837623903,657.4289072
14.24984929,0.77645247,1.734468492,5.174971222,1.185971798,1.252450291,1.851426445,1.321013201,2.850577593,4.740885102,7.093281822,2.736919559,0.631373577,21.3007815,0.901145932,0.566557091,0.723499211,0.549916695,9.755860713,0.932633315,0.723647743,1.58518747,5.118327432,1.185890743,0.618051762,0.639194493,2.056936211,1.292044059,1.729397333,7.952068496,2.420861903,2.577269822,5.003882681,1.182076844,2.220007854,0.626290141,0.833134017,0.591909005,0.855635841,0.419519809,1.43866784,0.122378843,9.839760023,0.65283636,2.770973168,8.946480473,3.77759691,391.9530554,9.313661479,7.445062048,26.9675856,281.9380051,16.2132691,2.420288717,6.339463662,49.04558154,15.67568173,32.24718232,30.76964903,160.7046904,87.41527892,176.4988997,11.0554091,94.95942764,2.076323084,0.756734608,1.399289035,13.06879902,1.983233514,25.19673789,4.299540962,661.5401698
12.78409221,0.453364347,1.28868789,5.688418774,1.224001274,1.312479691,0.698344038,1.000079406,2.553134656,4.59338876,7.350408781,2.936530633,0.462438801,21.19745363,0.915477386,0.502720875,0.804455185,0.635331622,9.491446388,1.042388155,0.640165253,1.369502328,4.941481397,1.52625944,0.529071209,0.784841824,1.973221364,1.402659659,1.762378913,8.158585329,1.843038844,2.077790643,4.787923173,1.063485147,2.302590806,0.525401283,0.815964551,0.384490084,1.088132908,0.556390942,1.398978139,0.082621966,10.13525939,0.64966092,3.187429119,10.05357013,4.445981546,388.667325,10.07115756,9.677358441,26.95572873,275.6547664,16.13523665,1.967961758,6.72463724,48.54061596,14.61084434,25.06981626,27.42968943,160.3654787,88.16632686,179.7628173,10.88787504,93.15835558,1.662007675,0.453575924,1.358054505,13.15421387,2.07251319,25.23348893,4.63661412,687.0423147
12.2733979,0.703430102,2.119495529,5.80436926,1.346181797,1.689025015,1.702241387,1.099340968,2.91955418,4.76811293,7.118560472,3.491507164,0.75384596,22.90328912,0.901572851,0.525200643,0.685292764,0.548139198,9.646804675,0.824211128,0.955756387,1.372087015,4.784782973,1.568627151,0.580001283,0.836023628,1.859244685,1.282875048,1.846208891,8.222945274,1.997210445,2.207684878,5.02504449,0.992811476,2.258431198,0.573727303,0.789951229,0.564640858,0.887112238,0.396766565,1.587777331,0.443893741,10.11955236,0.732087743,3.467682488,9.391344985,4.03209799,395.6726686,10.44598496,10.17645682,27.63055988,288.6919404,18.15651355,1.941510808,8.175325457,46.34999589,14.32855841,22.95919956,29.23715889,158.5443923,94.44133289,182.4913614,10.44710059,96.70925162,1.969764089,0.983464971,1.334940566,14.46964384,1.956688263,23.59389247,5.425385053,687.1501192
10.33777133,0.364670565,1.406020739,5.545240281,1.316450063,1.037016808,1.220953387,1.220641681,2.361225871,5.14998319,6.631094194,3.24458973,0.885569576,16.7358425,0.924542442,0.619081594,0.746292123,0.696336558,9.518985403,0.775451001,0.787496973,1.26496326,4.847688611,1.57700258,0.573764299,0.579305025,2.126384924,1.471395845,1.821454845,8.97089187,2.007024901,4.563394445,5.09753073,0.782426145,2.601077182,0.404542327,0.629869766,0.566428397,1.152790284,0.22844203,1.177322913,0.51107363,10.15097032,0.697198117,3.196219519,8.711593532,4.497206329,371.0613447,10.0515963,2.694895171,25.95747614,259.2427623,19.85639039,3.186496281,8.136097442,46.30755454,16.41742796,23.01542053,33.42263841,142.2698702,89.31207876,171.8404293,10.96653291,92.81027723,1.76110708,1.116097506,1.280229938,11.5664034,2.055143261,23.53010994,4.2143425,590.7499817
8.752119534,0.662287924,0.981385725,4.961507894,1.019657235,1.229022255,1.744045408,1.163288253,2.510571375,4.916440378,6.080997264,2.997132874,0.656153368,17.87355769,1.102876765,0.976885557,0.73642576,0.733703575,9.530441663,0.916193039,0.557708211,1.283555704,5.223880835,1.470412742,0.587469201,0.638984265,2.259515478,1.350409721,1.473836133,8.831457611,2.224011157,2.902151973,5.184221939,0.89247302,2.592257154,0.456816299,0.75350129,0.458209197,0.791802899,0.443766145,1.448298275,0.401222822,9.900284387,0.679137216,2.898089876,8.775689018,3.70242655,373.098534,9.940057823,5.691778403,25.49896859,266.8839012,20.49951472,3.097807179,9.223945701,46.59795263,16.78380357,22.27206373,29.33761034,146.7120352,92.30085347,182.8613938,11.58944354,93.02883355,1.742849656,1.023990764,1.19032967,12.47332101,2.310236166,23.598513,5.186169227,585.2682556
11.18396449,0.706779709,1.239487513,5.334863256,1.163246816,2.248683417,0.575160842,1.101951788,2.312365724,4.743087193,6.647061332,1.977716191,0.62477626,19.01519815,0.921984289,0.739679644,0.665616818,0.573556536,9.546311456,0.804514785,0.628862813,1.483904546,5.514012503,1.638016928,0.611603771,0.614476386,1.901941289,1.310842201,1.783863245,8.854426288,2.180334178,3.024813528,5.244610543,0.868346298,2.486285584,0.463402469,1.015448036,0.719921271,1.057308302,0.42467751,1.219471709,0.441216078,9.83268251,0.78300919,2.925574738,9.610672192,4.019247482,376.1550662,10.51279007,5.942623051,25.63963033,264.6441898,19.64907724,2.401863676,9.661714179,47.97210117,16.97497786,24.3070879,35.82785037,145.2373657,92.38857184,184.9932803,10.16514482,92.85922906,1.788888134,1.185047791,1.335410313,12.38314666,2.305146883,23.19003858,4.592500606,614.5720997
