mobileauszhGen19,mobileauszhGen20,mobileauszhGen31,mobileauszhGen34,mobileauszhGen53,mobileauszhGen58,mobileauszhGen60,mobileauszhGen64,mobileauszhGen66,mobileauszhGen75,mobileauszhGen77,mobileauszhGen89,mobileauszhPho21,mobileauszhVid93,mobilewspzhBlo40,mobilewspzhBlo56,mobilewspzhBlo90,mobilewspzhGam94,mobilewspzhGen19,mobilewspzhGen20,mobilewspzhGen25,mobilewspzhGen31,mobilewspzhGen34,mobilewspzhGen36,mobilewspzhGen39,mobilewspzhGen47,mobilewspzhGen53,mobilewspzhGen58,mobilewspzhGen60,mobilewspzhGen64,mobilewspzhGen66,mobilewspzhGen75,mobilewspzhGen77,mobilewspzhGen83,mobilewspzhGen89,mobilewspzhLif30,mobilewspzhLif38,mobilewspzhLif55,mobilewspzhLif69,mobilewspzhPho03,mobilewspzhPho21,mobilewspzhPho33,mobilewspzhVid93,mobilewuszhBlo40,mobilewuszhBlo56,mobilewuszhBlo90,mobilewuszhGam94,mobilewuszhGen19,mobilewuszhGen20,mobilewuszhGen25,mobilewuszhGen31,mobilewuszhGen34,mobilewuszhGen36,mobilewuszhGen39,mobilewuszhGen47,mobilewuszhGen53,mobilewuszhGen58,mobilewuszhGen60,mobilewuszhGen64,mobilewuszhGen66,mobilewuszhGen75,mobilewuszhGen77,mobilewuszhGen83,mobilewuszhGen89,mobilewuszhLif30,mobilewuszhLif38,mobilewuszhLif55,mobilewuszhLif69,mobilewuszhPho03,mobilewuszhPho21,mobilewuszhPho33,mobilewuszhVid93
-2.923301959,0.308247689,0.035643332,1.050016495,0.760754341,-0.342096713,-0.099636869,-1.354128797,-1.585359935,1.482143774,1.150561934,-2.883793938,0.428364411,-2.15767065,-0.939793925,0.003131106,0.245517418,0.359506799,0.348512519,-0.992731057,-0.787248176,-0.401401847,2.82544424,0.691150519,-0.683476714,-0.22978217,-1.123380581,1.679958742,0.413621567,-7.043541413,0.751224877,0.682629186,3.88672664,1.00264489,-1.265339599,0.43923103,3.502472576,-0.511318687,1.014424302,-0.481148726,0.900458767,-0.338978952,-8.836145828,-0.832495131,1.145154915,6.996328238,-2.151970778,-15.99711938,3.22835905,-2.135965541,-5.892277194,15.41242406,-12.03364803,-0.455876656,0.878112428,-20.73437461,10.63021986,1.08019634,-7.987735805,-19.76906857,17.81469496,-17.22782309,-5.800518652,4.563826652,-0.909552023,-1.026377759,-2.184509214,-2.559949065,-1.539865491,-3.582404168,-1.953734709,-194.9460803
1.224075205,-0.492098931,0.933611301,6.657467056,-1.195133144,-1.634122906,-0.261452604,-1.190464332,-0.643675735,1.402910839,4.13026457,-2.278556915,-0.664189531,15.5525344,1.126245843,1.262627466,-0.581848007,-0.632181059,-4.686568576,-0.880121752,1.460298641,-1.453622782,-3.018132505,-0.312201121,1.349254314,-0.245820553,2.995133946,-0.249243666,0.166968251,-6.281264551,0.179787005,0.722994061,2.874130909,-0.134574226,-0.464005463,0.434467205,-0.770211747,0.429532215,1.272158333,-0.610123109,-2.279707461,-0.468500576,-1.691748289,-0.907048972,4.772180528,4.948817322,1.381251764,-48.17647071,-3.29463229,-3.914136341,4.03252381,43.67958423,-10.85818567,3.325301708,-1.252390932,-20.83856462,4.417601948,-5.67919426,-2.69993767,8.884532283,35.85293852,63.07289132,4.580266563,-11.60038119,2.030234715,0.06027829,-1.601811552,5.100880763,-1.607746665,-6.068157838,2.623774018,-105.5972128
-0.828794927,0.514293457,-0.01878094,1.693817312,-1.447740876,1.759401281,-0.929858654,0.012542092,-1.470498241,2.49408434,1.002830854,-2.338639735,0.628098532,-1.695116928,1.184300428,0.344145566,0.062755442,0.391727436,1.263735799,-0.833395116,1.16840456,-1.45734159,-3.770642074,0.552435784,1.356809751,1.430840483,-0.004558842,-0.348525414,-0.732609842,-6.783027413,0.159543902,-2.532412278,-0.16500691,0.663122479,-3.692215779,-0.746087377,0.213271444,-0.319849268,-0.388121164,-0.387337702,2.017630552,-0.311543878,-3.997116895,-0.805522983,-0.63779953,-1.366882304,0.569265075,-21.05378807,3.300605632,-8.58490421,-10.60602841,34.76556093,-4.247178007,4.634606207,1.166177864,0.009258912,-8.021100133,-4.172922531,2.783320411,-7.967406021,4.25617599,70.4645979,-3.407755978,-5.134650939,0.075166041,-0.645992489,-0.082866845,5.009651189,4.422232509,3.721865319,-4.200232912,-126.3474991
6.431134948,0.473988777,0.160540872,-2.776715107,-1.250164928,0.400230659,-1.164106376,0.825994739,-1.566704457,-1.683585152,-4.738616669,-1.959249205,0.48799254,5.683184149,0.04157792,-1.020683611,-0.552245077,0.40480784,-4.864535731,-1.052602565,0.347003954,-0.265752759,-0.831209726,-0.615737793,1.45263573,1.013298646,-1.300075032,-0.151608494,-1.590030609,-8.200326925,-0.135148596,0.148457756,0.809343309,1.273585132,-1.738233397,-0.448297416,-0.905710188,-0.405914134,0.257334047,-0.539484148,-0.236310434,-0.665997657,-4.932996631,0.26164018,2.104774513,-1.362143872,-2.278122571,-32.63055901,6.147132964,-3.315375328,-1.01071954,-6.109560655,-4.337517643,1.4550493,-4.265893445,4.48794922,0.649370597,1.886597141,-3.411479187,-10.20341621,-1.598897118,39.58122837,-2.810558826,9.452256875,-0.686863693,-0.452371714,1.689373162,-4.021891636,-0.384755965,8.560623301,-1.90485237,-133.873686
11.6254855,0.359226543,3.103239959,3.063625461,0.746147022,0.397656847,1.645709702,-0.279189296,2.90839356,6.393629251,3.437268502,-0.302521208,5.366499903,4.266269586,-0.86994036,0.053562394,-0.732897485,-0.631967406,-3.723235381,-0.916905358,1.325332217,-1.311111472,-2.088186622,-0.606248598,-0.590929215,1.42285585,-1.387177374,1.674589483,-0.62101471,-4.729173407,-0.083663179,-2.014217768,-1.148160103,-0.867529534,-3.458963833,0.632819948,0.067300499,-0.394005689,0.882466039,-0.38155446,-0.157550796,0.314334023,-7.800105677,-0.761186257,-0.619009585,-2.729746756,2.467701744,-64.40147758,0.930407581,0.274119211,9.394522168,-15.97148035,-6.274196884,-0.392480275,-2.802527587,-3.497543768,4.733204848,-7.861095492,12.2539387,-59.36827172,4.325159784,6.037272878,7.456916723,2.364409239,1.226742867,-1.147993205,0.240089864,-0.1585922,1.660812454,-4.398093834,-0.018301971,-109.5077183
0.139706052,-0.527774367,-1.272887922,-3.565409023,-1.23024381,-0.488659753,-0.223259274,2.798642413,1.421988802,1.68444695,-1.904118354,-1.998983932,0.387571734,-17.46831205,-1.042834368,-0.809908793,0.348133932,-0.637067006,-0.712384582,1.186381672,-0.97568671,0.647045403,-0.238511365,-0.435355659,0.475565011,-0.169149374,-2.177098967,-0.25072861,1.6439427,-7.565754277,-1.243835297,-1.862311313,-1.113380217,2.357818329,-1.099892791,-0.48188469,-0.913015835,0.73042257,-0.939226946,-0.298684797,-0.750391518,-0.464511639,-3.915797415,-0.75059777,6.471234576,-3.754120417,3.520320945,10.28758802,0.356531813,6.238844405,4.416752617,1.840395568,-8.049789704,2.794579728,12.47445863,-7.331959029,4.746575126,-0.481304407,-6.13709125,-23.39405556,8.739858431,-10.70589816,0.339199564,0.388029466,-0.616975572,1.055894187,2.598976275,-0.670161694,0.813927188,-5.304227323,1.343100056,-156.1902385
-7.404412046,0.432064583,-0.682265679,-1.536011937,-0.515702718,0.397351137,2.465587043,-1.402372664,-1.155664674,6.508467826,3.244657765,0.735748723,-0.595138142,-7.005604891,1.128441758,-0.952819617,-0.71993232,-0.526880964,-1.794799308,1.044000718,-0.678038895,-0.636839938,0.966079107,0.592524011,-0.591885132,0.264754723,0.864247893,-0.218981894,2.418222857,-6.994612864,-1.062322165,0.806470407,-1.270104332,0.170444726,-0.792748955,-0.6055138,-0.01415955,0.611339687,0.021853166,-0.550658261,-0.428312021,0.680026132,-3.034601601,-0.769804955,0.030826019,-6.34074586,1.443914971,-66.06496032,-8.462091056,-1.41656147,-4.549510715,-90.93125775,-1.309084017,-0.741145801,2.187237983,1.684529578,2.052566815,-16.8175372,-0.399011362,-62.74793491,18.49030738,-9.867935465,-0.292254595,-4.550411384,-1.864604351,-0.198698795,0.612756079,0.439381001,-1.127417335,-9.20399935,-1.490008883,-237.0734095
3.280150267,0.342299795,-0.653936329,-0.240890829,-1.459991857,-0.613061298,-1.268820611,-1.374336847,0.235695786,-0.8784763,1.256772525,-2.915529472,1.442567038,-4.840120492,-0.809698195,-0.934422749,-0.899530385,0.488957028,-4.872940797,0.218166301,2.364789578,-0.241198545,-3.838559409,-0.521836256,0.365991354,-0.697857708,-0.07890581,0.603414913,1.249271837,-9.485976133,3.025501764,-0.099272942,-0.242185211,-0.882179252,0.382600735,2.415810415,0.927373506,1.732765404,1.044612989,-0.360126262,0.568719552,-0.160641953,-3.153520076,-0.811693352,2.914490373,-5.805765407,3.470624027,-20.44345755,-3.355292381,-1.43531335,-0.431052664,-54.53754322,-4.617074385,-0.829343921,-1.235432238,-9.364624951,-2.924997749,3.374185479,1.042671081,-60.73018343,21.47623643,-19.61223111,-1.679620137,-1.414914411,0.018734814,-0.887495251,-1.706937984,-2.327824687,-1.180142987,9.654460777,2.367382338,-268.7145042
-1.269920882,-0.518937235,0.93152203,0.599704248,-1.304977215,3.748659195,-0.592114003,1.782578533,0.363702998,-2.807808495,-2.960952779,-1.4490024,0.406959374,-4.259647449,-0.889999207,-0.662195183,-0.579041175,1.407683789,3.191608073,-0.754702556,-0.882710742,2.405690026,0.099432339,-0.296097243,0.369958878,0.425183329,0.0235926,1.644165712,-1.93860182,-5.516439906,-2.004501724,4.429289226,-1.270217611,1.075547112,1.398381272,-0.655489452,-0.851717394,0.655956531,0.275072356,0.552096432,-1.423053383,-0.391390867,-1.270969986,-0.814202705,-2.527154293,-5.782583867,-1.459399807,3.963583499,2.964796722,-10.09145384,-0.267793126,-37.77160204,2.171228156,-0.112093632,-2.999259923,-10.01437438,-4.81060981,7.376126597,2.662918382,-61.39713038,18.60428741,9.664705327,7.34907208,16.67304582,-0.839522903,1.993698635,-1.601509401,2.009836798,-1.001973571,-7.400610215,-1.618752054,-208.1231899
6.753289839,-0.449294341,-1.967013636,-1.95931135,-1.197283998,0.429127856,-0.78589498,-1.097821186,2.693445536,2.175821347,-0.843427312,-0.727715484,3.415924634,7.920185931,1.999641315,0.30483859,-0.906234976,-0.452661651,1.202163411,1.072738649,2.323203637,-1.330652519,1.115365893,0.533640703,-0.670215943,2.508439508,0.852030546,1.663944941,0.348799187,-6.384088082,1.678138209,-0.611375767,0.852357499,0.823316914,-0.542209766,-0.654648563,0.56267243,-0.35610741,-1.157958674,1.459652746,1.629412163,-0.296476611,2.920299961,-0.77949424,-1.900840433,-1.919677441,-3.897979015,-43.40517763,2.696624516,-5.393545934,7.653278446,9.55829439,9.927273886,0.464350234,-2.149710238,0.275687861,4.236903588,19.76165287,13.95330219,-65.57433653,12.30240716,30.52476472,-2.558797421,10.48341265,0.000192531,-0.874260634,0.615618152,-3.359717583,-0.007388898,2.893619391,-0.753748778,-125.3260836
