mobileauszhGen20,mobileauszhGen19,mobileauszhPho21,mobileauszhGen31,mobileauszhGen34,mobileauszhGen53,mobileauszhGen58,mobileauszhGen60,mobileauszhGen64,mobileauszhGen66,mobileauszhGen75,mobileauszhGen77,mobileauszhGen89,mobileauszhVid93,mobilewuszhPho03,mobilewuszhGen20,mobilewuszhGen19,mobilewuszhPho21,mobilewuszhGen25,mobilewuszhLif30,mobilewuszhGen31,mobilewuszhPho33,mobilewuszhGen34,mobilewuszhGen36,mobilewuszhLif38,mobilewuszhGen39,mobilewuszhBlo40,mobilewuszhGen47,mobilewuszhGen53,mobilewuszhLif55,mobilewuszhBlo56,mobilewuszhGen58,mobilewuszhGen60,mobilewuszhGen64,mobilewuszhGen66,mobilewuszhLif69,mobilewuszhGen75,mobilewuszhGen77,mobilewuszhGen83,mobilewuszhGen89,mobilewuszhBlo90,mobilewuszhVid93,mobilewuszhGam94,mobilewspzhPho03,mobilewspzhGen20,mobilewspzhGen19,mobilewspzhPho21,mobilewspzhGen25,mobilewspzhLif30,mobilewspzhGen31,mobilewspzhPho33,mobilewspzhGen34,mobilewspzhGen36,mobilewspzhLif38,mobilewspzhGen39,mobilewspzhBlo40,mobilewspzhGen47,mobilewspzhGen53,mobilewspzhLif55,mobilewspzhBlo56,mobilewspzhGen58,mobilewspzhGen60,mobilewspzhGen64,mobilewspzhGen66,mobilewspzhLif69,mobilewspzhGen75,mobilewspzhGen77,mobilewspzhGen83,mobilewspzhGen89,mobilewspzhBlo90,mobilewspzhVid93,mobilewspzhGam94
0.639505293,-2.309952627,0.440298607,-0.39199891,0.950835606,1.457067669,-0.30274482,-0.154667418,-1.611089135,-0.580791441,-0.309990802,2.70494371,-3.090290095,-2.183072313,-0.651559776,1.626890901,26.16428067,-4.302895636,1.604308528,-0.63823475,-5.623044377,-2.372404472,38.16432777,-8.069325929,-1.027123451,0.135310497,-0.568417187,0.252695247,-8.494604451,-1.014282431,0.999731908,13.38561778,-2.262864798,-4.9723955,-12.1169415,-2.374728123,6.265248865,-5.311765728,-5.917348749,10.83935887,-1.532023149,-56.91228697,-1.792855238,-0.602042064,-0.872547134,1.602027959,0.775002743,-0.91443713,0.301492546,-0.345200701,-0.862769561,3.492433698,0.091128254,3.330813499,-0.622695486,-0.985619218,-0.77830191,-0.865004471,-0.643467466,-1.061680379,1.676505381,-0.074919154,-1.385172406,1.237059788,0.395262098,0.9234548,1.481453465,1.058457296,-2.532694081,0.352555672,-7.520606425,0.329979054
-0.541422243,1.606436633,-0.622120113,0.342194794,6.423626677,-1.107379518,-1.553713587,-0.407721426,-1.561148404,0.279099106,-0.650303619,3.631428553,-3.410137841,15.91726497,-1.714449123,-5.160076477,-34.92099103,-5.309324133,-2.79229531,2.221036445,4.794546974,2.204370696,31.18517947,-7.356757087,-0.222570085,2.332862611,-0.480022676,-0.747074617,-3.129296299,-1.140907509,5.109621046,4.375918159,-0.67569356,-4.378770491,22.4387977,4.047015634,22.9500297,85.12004122,5.005903527,-17.09797626,3.491115011,18.67684027,1.03241043,-0.351622101,-0.894522955,-4.077630938,-1.330818886,1.043353923,0.323893142,-1.395531031,-0.740811833,-3.376170622,-1.070184324,-1.128846088,1.345915515,1.335521666,-0.954359398,3.173971519,0.379619884,0.103149053,-0.458754419,-0.367572813,-0.742369447,-0.080837316,0.706096811,0.808453098,1.03717885,-0.063380009,-0.903764275,-0.566548328,1.611590655,-0.771655223
0.495947841,-0.571140932,0.392132918,-0.586345423,1.188371151,-0.843237552,1.454254769,-1.402616893,-0.548755602,-0.932206629,0.388009759,0.268401169,-2.092255438,-0.419519356,4.2736031,2.288440466,15.77243195,3.756794371,-0.386700583,0.188803767,-11.08828754,-3.881929342,39.67303284,-1.522568556,-1.17145482,1.244121832,-0.633322844,2.729338664,14.20956533,-0.328594997,-0.747314547,-9.90210092,-7.744804156,2.981893299,-19.27323006,4.486707077,-16.11979071,52.94434529,-2.450435715,-0.237831401,-2.237300695,-3.00394061,-0.36684416,-0.437675192,-0.82742327,2.999912111,1.871335043,1.074955047,-0.627282632,-1.352115191,-0.747900405,-3.674155181,-0.07180301,0.242072702,1.36748025,1.241217403,1.139125759,-0.245115912,-0.57569564,-0.990126772,-0.347214788,-1.079007956,-2.561939502,-0.033310844,-0.458784442,-2.106507702,-1.782444869,0.972149033,-3.647475274,0.29565477,-1.162741824,0.338238456
0.613417783,4.621620484,0.251766927,-0.221398831,-3.352392416,-0.727427441,0.708695719,-1.13913348,0.620206447,-0.528119888,-3.276675472,-4.966893756,-1.026213329,4.343982292,0.277913753,4.707528141,-27.05605595,6.865960038,-2.535555761,-0.575861196,0.164287291,-0.696833593,-21.70336054,5.825668903,0.136149632,0.909142351,0.686756268,-2.717193015,10.87019731,1.277822381,2.769484045,2.915776486,6.475930235,-4.476372295,-11.20159033,-7.796400222,-20.17780446,2.827381152,-1.83225395,13.45902883,-1.399135787,-118.0828742,-1.676930897,-0.443658791,-0.748479339,-3.780890828,-0.480496586,0.107870716,-0.610649458,-0.307258742,-0.843757106,0.101176269,-0.937158441,-0.824132316,1.390206662,-0.058281985,1.107377868,-1.182219947,-0.560394838,-1.723689677,-0.299633674,-2.13343157,-2.119338097,0.070549485,-0.285662066,-1.010431922,-0.187268451,0.934837473,-0.457675834,-0.429690892,-2.102979685,0.250858457
0.504287246,8.129208339,5.438780366,2.80458736,2.530034898,1.372980981,0.582421703,1.738999013,-0.617301305,3.503061456,4.797313708,2.335733843,1.092424364,3.669736693,2.175305863,-1.028389478,-49.27937066,-6.179189047,2.462852222,1.289793213,9.231784444,-0.095100131,-26.62251637,-3.137623799,-1.069550956,-2.095717833,-0.582112942,2.132808477,1.59992873,-0.486718492,-1.433387119,6.054536446,-1.56344641,12.90381939,-44.65454438,-0.939074968,-13.37593857,-11.64724707,8.273455967,-4.952212159,-2.294600014,-26.38050946,2.176292776,-0.376721814,-0.603489267,-1.455827376,-0.234386287,1.2197646,0.463679761,-1.177600285,0.360474271,-0.694759322,-0.873957486,0.33062116,-0.529806039,-0.924752719,1.275509515,-0.877069229,-0.492006725,-0.661815259,1.832127018,-0.539523886,1.065387499,0.196894979,0.717807993,-1.725795831,-2.038287997,-1.105300971,-2.196545733,-0.607942815,-4.271170983,-0.648101735
-0.484104794,-3.962563141,-0.440175634,-1.10280977,-3.438218753,-1.148677762,-0.356427896,-0.202578145,2.555068601,1.700815484,-0.463492291,-2.317065669,-0.736220504,-18.2074758,1.216590333,-1.777859617,62.06783232,-4.813493316,6.805524868,-0.654127444,2.453479245,1.401352495,11.80933482,-6.689623209,1.063139024,3.033466048,-0.484048293,12.98091739,-0.870788869,3.094334645,6.491962,5.042997011,1.837184522,-9.758177997,25.83774225,-1.487020145,-2.438618248,-11.19739983,0.887294236,0.579653343,-3.230251128,-23.82108011,2.971478398,-0.398712099,1.366266109,1.790907746,-0.285433513,-0.834067494,-0.557058726,0.7675374,-0.6931733,1.346543441,-0.893978957,-0.904358402,0.433775328,-0.449666889,-0.777509011,-1.820564577,0.491387663,-1.557484733,-0.339248133,1.037734904,-1.976158497,-0.590246699,-1.105342617,-0.848119232,-1.598262718,2.069840102,0.312154913,0.460238724,0.731968804,-0.572100097
0.60423089,-8.419270151,-0.535482294,-1.116892668,-1.142192688,0.524948901,0.729359288,2.883404296,-1.672013296,-1.703228459,4.703530564,3.518152774,0.938231682,-5.947534493,-0.771266125,-9.386799425,-50.49247655,-7.628455006,-2.98144038,-1.692705768,-4.255736236,-2.238191212,-70.06453985,2.521406092,-0.015258163,-2.488082513,-0.34455026,-3.262551452,11.78451022,1.042766153,-0.175012766,3.004807571,-2.103300195,-1.358762332,-32.73273399,1.740914585,9.124879597,-7.937981841,0.874541037,-3.627569504,-2.902821477,-82.65008994,1.821036332,-0.252200853,1.368691985,0.546821016,-0.24894298,-0.760301498,-0.582603833,-0.152439569,0.35385828,2.231564393,0.235739123,0.276457404,-0.51389654,1.247155632,0.223852621,1.524768739,0.465180081,-1.336780243,-0.191247561,2.07137647,-1.178884656,-0.59813672,-0.221902181,1.333580093,-1.178998476,0.006590202,0.238912982,-0.433054718,1.244745422,-0.569651294
0.478477292,3.986754922,0.594058038,-0.330878739,-0.452365422,-1.006310034,-0.451276529,-1.304628854,-1.452859798,0.427644547,-2.923972406,1.440552921,-2.097581713,-5.47566729,-0.616562927,-3.96762098,14.40928909,11.51249809,3.596248877,0.324057836,0.184246833,2.099614197,-9.744711792,-3.746158658,-1.055547777,-1.105020137,-0.495382075,-1.840274873,-3.805521928,-1.255891874,3.345139268,-3.093676577,3.148953894,2.494157129,0.994190863,-2.312537815,10.99603963,-13.64282583,-0.917794139,-0.99402102,-4.438908671,-54.12791895,2.860609,-0.354287159,0.161184926,-3.060259127,0.953745402,2.092874974,2.385002491,-0.322777113,-0.575828977,-3.537320474,-0.849479932,1.516741776,0.376164572,-1.042137736,-0.91341148,0.119982314,1.442223123,-1.340899019,0.651336828,0.65269438,-2.592774443,3.330253088,0.873538202,-1.043223811,-0.592850109,-1.080062597,0.790944699,-0.680411001,0.623326523,0.425664875
-0.572737115,-2.886556701,0.703194305,1.638869157,0.463504825,-0.648375923,3.502103071,-0.349668097,1.50448557,0.542247097,-4.76460029,-3.354298595,-1.022579164,-6.061146104,-1.045751932,2.279056605,34.91706979,-10.13430604,-8.56369607,-0.850805937,0.198629069,-2.321319772,19.1901752,4.03129193,1.737719808,-1.636604715,-0.388844368,-3.64387305,-0.314905948,-1.490865661,-2.426299858,-4.691445721,1.457803793,-0.106412163,-13.61279455,3.635780011,5.97045839,10.04208928,7.479944347,11.20630163,-3.064951555,-29.38367796,-1.583540832,0.58445441,-0.736122752,6.029255556,-1.424181905,-0.808237578,-0.60387132,2.797799849,-0.750871538,1.372504741,-0.781419506,-0.944581161,0.453229969,-0.559905355,0.179256166,0.23179954,0.445215866,-1.016394227,1.715448694,-1.933736713,2.012705891,-2.140716646,-0.066616684,4.221272596,-1.469582242,1.095043664,1.6286794,-0.4295143,1.673857807,1.283977514
-0.586292858,6.811459334,2.731389964,-1.462885008,-1.753591249,-0.692312224,0.394062583,-1.446790765,-1.897687467,2.412403502,0.4246563,-1.263601094,-1.033967049,9.219738367,0.189049911,2.768445349,-44.42692698,4.684250159,2.567903403,0.250140612,7.423580479,-0.385181244,35.69106561,5.12798186,-1.1626393,-1.508327829,-0.435980211,-1.623545408,7.269835107,1.050812005,-0.74088074,3.03171085,16.55191269,11.30248962,-8.652269955,-3.249687085,1.313503633,21.33519249,-2.994975532,10.55121155,1.248576556,48.25899578,-4.062363577,1.496099702,1.125334934,1.971109446,1.912395731,2.055483428,-0.609126241,-1.368396147,-0.666304435,1.783176067,0.082792567,0.236716354,-0.650845499,2.192479108,2.200522586,1.011660796,-0.557150301,0.023087115,1.472364795,0.173212034,-0.103526525,2.233788201,-1.151988928,-1.135731153,0.387635082,0.888548413,-1.193042536,-0.639270639,5.349470865,-0.852698231
