mobileauszhGen20,mobileauszhGen19,mobileauszhPho21,mobileauszhGen31,mobileauszhGen34,mobileauszhGen53,mobileauszhGen58,mobileauszhGen60,mobileauszhGen64,mobileauszhGen66,mobileauszhGen75,mobileauszhGen77,mobileauszhGen89,mobileauszhVid93,mobilewuszhPho03,mobilewuszhGen20,mobilewuszhGen19,mobilewuszhPho21,mobilewuszhGen25,mobilewuszhLif30,mobilewuszhGen31,mobilewuszhPho33,mobilewuszhGen34,mobilewuszhGen36,mobilewuszhLif38,mobilewuszhGen39,mobilewuszhBlo40,mobilewuszhGen47,mobilewuszhGen53,mobilewuszhLif55,mobilewuszhBlo56,mobilewuszhGen58,mobilewuszhGen60,mobilewuszhGen64,mobilewuszhGen66,mobilewuszhLif69,mobilewuszhGen75,mobilewuszhGen77,mobilewuszhGen83,mobilewuszhGen89,mobilewuszhBlo90,mobilewuszhVid93,mobilewuszhGam94,mobilewspzhPho03,mobilewspzhGen20,mobilewspzhGen19,mobilewspzhPho21,mobilewspzhGen25,mobilewspzhLif30,mobilewspzhGen31,mobilewspzhPho33,mobilewspzhGen34,mobilewspzhGen36,mobilewspzhLif38,mobilewspzhGen39,mobilewspzhBlo40,mobilewspzhGen47,mobilewspzhGen53,mobilewspzhLif55,mobilewspzhBlo56,mobilewspzhGen58,mobilewspzhGen60,mobilewspzhGen64,mobilewspzhGen66,mobilewspzhLif69,mobilewspzhGen75,mobilewspzhGen77,mobilewspzhGen83,mobilewspzhGen89,mobilewspzhBlo90,mobilewspzhVid93,mobilewspzhGam94
0.546510462,13.61519714,0.731893549,1.319206842,5.404152655,0.592213879,1.779725104,1.291459613,1.226247942,3.064929786,6.383818284,8.042373331,2.926980991,21.87474256,1.7461899,11.16439389,349.7073217,23.77903117,4.309703104,1.626990406,27.09272216,4.651513109,239.8423492,21.50475524,1.000254008,3.675507734,0.659098311,6.76804044,43.8570444,1.188229548,3.397075167,15.62604586,38.82717609,32.24309617,81.33590258,10.99194545,103.4240552,190.8207947,10.37425081,98.19092808,6.126504629,435.4988142,3.904779363,0.403763118,0.862748979,9.518288422,1.270614362,0.90855365,0.591167514,1.319430974,0.711309342,4.532928255,1.76263332,0.670622742,0.63741926,1.096751467,0.861594211,2.09072838,0.704725643,1.142956711,1.487100181,2.08099377,2.83197621,1.984552016,1.164652414,3.033331331,5.717835898,0.688658183,2.684479493,0.85355897,8.86751775,0.665814702
0.547673494,13.35770464,0.774080744,1.333543582,5.396043615,0.546473155,1.804743795,1.313526644,1.430998238,2.465703814,6.502465839,8.027423368,2.902073284,20.7694035,1.779027134,10.85421495,363.9173539,24.89390988,3.70270023,1.800743163,25.68200197,4.768370185,238.051653,17.41954109,0.99570124,3.959596743,0.644254285,4.914207889,41.39631306,1.172107165,3.37839172,15.92241061,33.94559447,33.00381305,73.2922925,10.27608831,105.4041866,186.3878216,10.54672782,95.70422801,6.947211545,449.5107493,3.985319348,0.42710798,0.848917155,8.423167442,1.31376441,0.919529734,0.5826344,1.328307354,0.759962226,4.671546578,1.742830685,0.658420496,0.620621089,1.076505231,0.869887731,1.96547072,0.673589754,0.970406037,1.576295539,2.174592466,2.999735548,1.995245249,1.253868821,3.04763959,5.46344755,1.013694901,2.231113126,0.822576751,9.053500992,0.684997485
0.493102373,14.39607208,0.857051676,1.258741403,5.386657546,0.429839111,1.701502637,1.232729428,1.291458249,2.09226646,6.406061152,8.088883511,2.910618983,22.08281843,1.975052371,10.11383206,341.7956277,23.47957211,2.853516573,1.821058914,24.33329665,5.009908013,229.1745431,18.83821241,1.025212791,3.793038668,0.72698913,7.627438737,41.97928358,1.194030059,3.598668759,15.72038079,30.88762258,31.80235401,81.41917212,9.717985738,104.3148152,176.3953653,10.27142919,91.65423326,5.951057627,426.094249,4.01008783,0.485683934,0.763221233,8.169608085,1.410764712,0.847276118,0.59246394,1.252980527,0.88013084,4.038156131,1.64437016,0.668959708,0.570971168,1.098431939,0.811887811,1.764184223,0.661029889,0.911700155,1.376769671,1.985344053,1.758846091,1.89736337,1.356267108,2.888423011,5.05763316,1.226868869,2.080652892,0.94527978,10.23329173,0.685903138
0.503311747,14.59358437,0.737291061,1.268492455,5.449562311,0.38612912,1.863795974,1.234547378,1.286540648,2.270012459,6.437797119,7.916335483,3.104123148,22.45609938,1.764574347,9.809989966,316.5632265,20.31050836,2.952098976,1.603594249,28.33091232,4.67651958,231.2203924,26.01734749,0.99874554,3.613105333,0.564830926,6.591654497,42.65042393,1.173883981,3.157928682,16.62808868,36.07769786,31.4105847,91.19923722,10.28917828,102.2508375,178.1574631,10.24201124,94.01239544,6.2882189,428.4439242,3.990068874,0.366315525,0.757941587,6.999657535,1.219641871,0.813033371,0.550346824,1.213172682,0.649457363,3.575447549,1.586249891,0.624011868,0.545986243,0.93586787,0.779137848,1.623109715,0.605197366,0.768970207,1.530068597,1.899083101,1.402437496,1.852293844,1.148314119,2.802155848,4.979629033,0.801930191,2.004253617,0.648348447,11.3898046,0.648215084
0.435200072,14.03548495,0.73934905,1.16386498,5.157063511,0.580837208,1.690860656,1.127651813,1.164206317,2.26089454,6.456516573,7.530354985,2.95327501,19.67630131,1.748966338,9.234518373,349.7333618,22.70663665,1.292241675,1.701669462,26.1354245,4.693922057,222.2823483,24.38446837,1.010584685,3.429199646,0.707190319,6.728699874,39.77966017,1.182761528,3.5389945,16.11342865,37.90185198,31.24186159,91.63915527,10.98869756,100.5646089,159.7905226,9.825131705,93.47343114,6.326258828,434.0943065,4.015696805,0.380645429,0.701133558,5.739306907,1.232028479,0.751714337,0.571476406,1.14511323,0.673010045,2.923705081,1.466061833,0.646176103,0.501037778,1.121966961,0.720433993,1.323424704,0.696850957,0.812005861,1.222271208,1.813031889,1.073595621,1.801364424,1.045184371,2.661074644,4.723352391,0.794811996,1.568168089,0.896413652,10.13413682,0.663821909
0.485920149,14.77559803,0.854298186,1.2115592,5.243413784,0.859465837,1.812361787,1.177343882,1.208310567,2.442603871,5.86361548,7.597534022,2.889771872,23.29457217,1.952321356,10.12196889,330.4475769,25.88980347,3.551681094,1.749839385,29.21255151,5.030995275,228.2922805,19.80816241,1.094800635,3.483993694,0.609432118,7.65828895,36.37191949,1.26889633,3.285442739,15.71056366,37.36189043,31.91894965,123.0338514,10.74471729,104.4132442,178.4653361,10.0130661,94.28266171,8.772858167,546.0187001,4.16511981,0.41232203,0.648077413,4.820629671,1.280197786,0.71563574,0.551393316,1.100808603,0.739560447,3.031499852,1.409312165,0.624494493,0.474058433,0.975122851,0.688292919,1.082497312,0.657020646,0.561612564,1.313138642,1.764511258,0.878044642,1.789389436,1.016208169,2.584203983,4.420289662,0.818552246,2.196632635,0.659783053,10.42021635,0.646937732
0.586941369,17.00311222,0.862805376,1.310335091,5.597631256,0.844908026,1.851983974,1.296074671,1.339555187,2.483280879,6.591504424,7.827662211,3.031453701,22.34460938,1.996581529,10.36276164,327.4008318,27.16903884,4.596051291,1.682855995,29.87805386,5.05700457,283.3477953,19.54923983,1.065022083,3.844151501,0.484154099,8.108023043,40.05024546,1.232672572,2.951660205,15.64000627,19.80061892,32.20052845,106.1455303,11.07225239,111.5628596,184.8259293,10.26535269,97.63573038,10.69043074,567.5573324,4.13592457,0.406255903,0.691151441,5.775006787,1.27822337,0.770766698,0.523816875,1.167928405,0.728992627,3.110539323,1.52108765,0.592709202,0.517313398,0.795471137,0.740766886,1.268391798,0.673679132,0.339000504,1.260305863,1.817721424,0.975908594,1.804093462,0.855836863,2.726103301,4.482059542,1.100807992,1.886672648,0.443067138,9.314173062,0.621421914
0.577196188,13.11950527,0.791190516,1.277159563,5.616464605,1.370753052,1.793870289,1.259180561,1.294952864,2.169055797,5.914493819,7.92617403,2.896442648,18.40328918,1.851505007,11.12523792,313.0773994,25.34958186,2.716870326,1.788330335,28.18181382,4.844848692,235.3704495,20.8540804,0.958336105,3.79556181,0.583877211,7.605530273,40.18330811,1.155004739,3.228221503,15.45130382,22.15358221,31.86364315,95.66428841,11.27052919,107.3546783,167.0999503,10.35800048,98.49449659,7.822440659,430.8266574,3.969903418,0.376074548,0.707263274,5.828054769,1.248512681,0.77815146,0.500631666,1.175263178,0.67051751,3.288365732,1.514636245,0.567361539,0.522946432,0.934169918,0.748153946,1.372455096,0.663643248,0.39571517,1.266720591,1.979092395,1.735490064,1.756151284,0.955532638,2.750427924,4.058163881,0.560589101,1.303784572,0.641601125,8.841410966,0.603941164
0.635413659,13.64380497,0.808834601,1.238331733,5.691331606,1.173631493,1.700468153,1.216936102,1.214533553,2.082406257,5.540152783,8.285389031,2.845691697,19.01205632,1.881904786,10.92214643,303.569555,25.63385094,2.452787809,1.551964488,24.4584215,4.885534991,231.2194951,17.20528298,0.937176677,3.796926544,0.555979722,5.233423104,39.97544189,1.129417367,3.147952321,15.29043881,15.22199508,31.84557057,92.70790875,10.82967053,100.9505388,164.3473254,10.14446772,94.55889823,8.448187692,415.0814502,3.901646175,0.401029859,0.720169694,6.31688666,1.272674861,0.761609212,0.506196608,1.160940604,0.717339629,3.380210927,1.511497722,0.573300514,0.516255547,0.89328534,0.734859342,1.430584301,0.643074363,0.320194634,1.233316284,1.955263143,0.991589749,1.708019731,0.958364933,2.715010021,3.735533222,0.896085701,0.850782059,0.616388043,10.17067228,0.602741286
0.59780939,12.92527,0.831054775,1.159767775,5.460534555,0.977803092,1.650114371,1.129509595,1.118063353,2.319460543,6.437716091,7.850822641,2.736488625,21.00362798,1.88492202,10.61813033,310.9920894,24.25945575,3.08590622,1.48258867,24.53250128,4.961118021,257.0820718,15.510013,0.898739294,3.441651097,0.571560012,3.948955729,40.00481479,1.095123572,3.17182654,15.04213436,21.05395513,32.0217315,71.89624362,11.30934585,98.89831401,144.7771783,9.731970616,90.84077521,8.18121717,415.8542999,3.904084109,0.4422175,0.672792302,6.09219132,1.334604433,0.758090896,0.513275126,1.129854945,0.802013943,3.804773603,1.460013794,0.580647503,0.49601798,0.954332049,0.707859981,1.457888084,0.661141611,0.455937036,1.217618309,1.909698764,2.395289091,1.669174829,1.080754315,2.643126464,3.399781739,1.132333454,0.495816677,0.671383636,9.176447679,0.626996623
0.514187698,12.54466165,0.686111056,1.064649515,5.601623828,0.88578384,1.549178113,1.027369571,0.999347196,2.273800177,6.312307935,7.780639701,2.64201998,21.65396805,1.609063999,10.34722645,304.0109892,21.42867858,1.256327623,1.424352253,28.2087443,4.536105077,304.7097792,11.50242464,0.813011457,3.058725821,0.445183719,2.551049426,35.0267169,1.020309382,2.857186479,14.51020238,15.35593181,30.80525937,88.60076686,11.13514859,99.504911,142.1368653,9.170301161,94.19623415,8.999359131,390.4582798,3.766902152,0.359017218,0.638487176,5.870017833,1.175038438,0.691028585,0.50338613,1.083493178,0.637254053,4.516373151,1.369179616,0.570352162,0.466707681,0.864130237,0.669604756,1.198248302,0.630800982,0.590103671,1.180181286,1.890735414,1.289325136,1.584845464,1.053704504,2.549189856,2.926275458,0.694500106,0.21190078,0.540739253,8.031360977,0.617938467
0.576122493,12.6226144,0.725701084,1.149149984,5.603401447,0.850103061,1.615626027,1.111162055,1.208987045,1.91403224,5.646595296,7.898480542,2.763704276,18.48267133,1.639886797,10.58219912,303.8513335,23.16193149,0.423288703,1.694477657,26.11571262,4.658213067,272.468719,13.32498704,0.849229727,2.96651912,0.480719875,3.131258194,39.42651546,1.043659803,2.926703331,14.78823731,33.99943738,30.96339523,83.68281901,11.61359101,98.07004409,134.2499327,9.407221159,91.94779789,9.494700075,422.6855529,3.90498947,0.357417197,0.667646709,5.87912563,1.173351358,0.716395591,0.486860461,1.106075953,0.635879974,4.613101306,1.381461837,0.564907052,0.482103613,0.816020019,0.689218635,1.04657126,0.624473077,0.49931521,1.211120301,2.046529097,1.882410193,1.627926578,0.901549351,2.605730046,2.797250458,0.843585628,0.736255572,0.532210806,7.748447119,0.632430458
