mobileauszhGen20,mobileauszhGen19,mobileauszhPho21,mobileauszhGen31,mobileauszhGen34,mobileauszhGen53,mobileauszhGen58,mobileauszhGen60,mobileauszhGen64,mobileauszhGen66,mobileauszhGen75,mobileauszhGen77,mobileauszhGen89,mobileauszhVid93,mobilewuszhPho03,mobilewuszhGen20,mobilewuszhGen19,mobilewuszhPho21,mobilewuszhGen25,mobilewuszhLif30,mobilewuszhGen31,mobilewuszhPho33,mobilewuszhGen34,mobilewuszhGen36,mobilewuszhLif38,mobilewuszhGen39,mobilewuszhBlo40,mobilewuszhGen47,mobilewuszhGen53,mobilewuszhLif55,mobilewuszhBlo56,mobilewuszhGen58,mobilewuszhGen60,mobilewuszhGen64,mobilewuszhGen66,mobilewuszhLif69,mobilewuszhGen75,mobilewuszhGen77,mobilewuszhGen83,mobilewuszhGen89,mobilewuszhBlo90,mobilewuszhVid93,mobilewuszhGam94,mobilewspzhPho03,mobilewspzhGen20,mobilewspzhGen19,mobilewspzhPho21,mobilewspzhGen25,mobilewspzhLif30,mobilewspzhGen31,mobilewspzhPho33,mobilewspzhGen34,mobilewspzhGen36,mobilewspzhLif38,mobilewspzhGen39,mobilewspzhBlo40,mobilewspzhGen47,mobilewspzhGen53,mobilewspzhLif55,mobilewspzhBlo56,mobilewspzhGen58,mobilewspzhGen60,mobilewspzhGen64,mobilewspzhGen66,mobilewspzhLif69,mobilewspzhGen75,mobilewspzhGen77,mobilewspzhGen83,mobilewspzhGen89,mobilewspzhBlo90,mobilewspzhVid93,mobilewspzhGam94
0.617604181,15.59593226,0.694566333,0.928772248,5.512856102,0.944875807,1.928036126,1.110540783,1.384561762,1.718597991,5.362192013,8.428795104,2.95271382,20.22877948,1.844749944,10.64994824,323.6815455,23.42107785,3.320898875,1.632171358,26.2534651,3.808454615,242.0569396,15.46770939,1.035741061,3.913462887,0.590368809,4.460372104,39.25780044,0.968438646,3.127565491,14.97020802,20.99654983,31.85393796,91.98635188,10.60052795,98.90636403,172.0619075,9.800703983,87.36907801,8.158532834,400.9131352,3.643594472,0.595489712,0.736393767,6.455655839,1.233832573,0.801936779,0.649089406,1.207036913,0.862328087,3.471534163,1.539303257,0.611793884,0.546180173,0.879664918,0.7736216,1.484096359,0.606315961,0.419403806,1.313883336,1.25542917,1.480061136,1.70286965,0.971499308,2.818741003,4.049431503,0.906500641,1.228522716,0.783105397,10.41120075,0.908299037
0.65714088,12.42062724,0.877059434,1.055521836,5.57254083,0.935580852,1.062958068,1.173326614,1.452767585,2.289258265,5.560566449,7.525317301,2.925863303,20.12957115,1.783024199,10.7343291,344.5172999,23.85872431,4.849527331,1.46271446,25.012876,5.084862601,261.1198931,19.18279817,0.867919493,2.486019112,0.55737503,5.139910385,39.83448357,0.987994173,3.104441471,14.67555369,25.70074699,33.99084068,81.96549117,11.9218967,100.1131309,153.7965318,9.96054159,89.70252021,9.258773664,457.1057845,3.679500748,0.399603226,0.622118527,6.238200525,1.237309489,0.773465641,0.507724799,1.178905436,0.732834239,3.909715605,1.573168598,0.519388056,0.527796575,0.978364994,0.748943251,1.516333581,0.477272767,0.418043838,1.310201179,2.55821513,2.994649776,1.759739834,1.089525907,2.751025024,3.758478943,0.880015452,0.978147096,0.623497674,9.011412684,0.592238142
0.601910492,13.38595695,0.873439632,1.185865709,5.81553566,1.265115908,2.08482182,1.109800305,1.380071042,2.432657758,5.413483506,8.544160475,2.888935659,18.6520364,1.665095545,10.56402722,329.5612149,24.61410252,1.530493745,1.434223338,26.43829128,5.706148228,267.3469894,9.264381853,0.863034015,2.647527266,0.671069115,4.428948464,32.84874269,0.943847657,3.352946394,15.21873763,23.56875881,28.91070908,85.79767969,12.34366669,103.5252995,152.5414099,9.654680908,91.2154072,8.489325556,409.8862931,4.117116735,0.29420061,0.555044787,5.63579845,0.963142056,0.622647926,0.421932945,1.005449423,0.491592384,4.376712384,1.43417004,0.391503152,0.416113265,0.880760163,0.604479135,1.100661285,0.397376825,0.644347915,1.132475833,1.302825127,1.393335646,1.323826815,0.81237304,2.379431215,2.9871072,0.661120895,0.501072937,0.629431707,7.691199652,0.611092076
0.60600697,12.26291631,0.564246258,1.528290577,5.702309606,1.181534735,1.425701557,1.142771259,1.426376794,1.896812844,5.691263737,7.558925603,2.326473621,19.62386918,1.593357933,10.6652487,313.1089174,22.70333962,1.64101895,1.463321427,27.30951552,5.752918835,237.9264941,15.12339724,0.902955077,2.117707505,0.532650251,5.461808014,43.13897391,0.762443135,2.661810052,15.98830514,24.72790883,27.86475199,87.50282124,11.73485823,99.35864052,151.9863982,9.753956126,95.99715387,9.158419171,470.8657756,3.858160235,0.340355022,0.672113963,5.927739697,1.125549049,0.731102752,0.50591608,1.122981122,0.589640377,4.661649385,1.44852541,0.444993683,0.492863914,0.707604628,0.703451494,1.060157583,0.475736969,0.458815875,1.311250293,2.830969792,2.385415433,1.581894652,1.12619621,2.641984819,3.269658115,0.768757277,1.238475452,0.476253501,7.706988303,0.664071853
0.69287341,13.27886334,1.035291378,1.814138638,6.007589229,0.865504168,2.170107603,1.372105803,1.665559278,1.817426412,5.853746704,8.075533157,3.1076649,20.36144423,1.816016643,11.80029716,351.9534363,24.90518392,9.420540458,1.462959769,27.37467026,5.129899959,272.5336084,20.43761112,0.899159622,2.551079033,0.730242637,7.64946602,30.54299984,1.034757894,3.290021516,14.74072577,26.55231159,31.33555511,99.19223673,12.551162,107.1086303,167.8744506,10.34331547,95.39194967,8.875282088,581.4865318,4.120197261,0.48221924,0.811756758,6.746356201,1.340640633,0.831997322,0.452309332,1.237341187,0.659081222,5.342627463,1.537400167,0.458762565,0.565803447,0.78456131,0.797527883,1.312609137,0.423382154,0.46705828,1.371043655,1.779829988,1.47502158,2.008908429,0.679511317,2.888819065,4.128346535,1.001161216,2.067077598,0.607451187,8.517428385,0.572131889
0.723175782,12.33685269,0.608379787,1.252045282,5.768042803,1.674820147,1.923176839,1.335016081,1.633508262,1.361748636,5.758774166,8.161368714,2.665822852,21.72728697,2.039141777,11.49136714,381.0967121,24.72900844,3.865546555,1.614428113,27.72779665,4.249501311,265.6218153,16.32719432,1.067611234,2.226374279,0.639171277,7.071737343,35.54609392,0.942389121,3.193428265,14.87107822,23.88364209,32.48278454,125.2088015,11.68104459,111.4069694,154.6900634,10.84351917,103.4730261,12.32613272,534.9261931,3.939165297,0.321692698,0.672904212,5.5773282,1.065180548,0.693115836,0.438949804,1.077586115,0.633598019,4.149045959,1.401436375,0.407435598,0.46303637,0.739968995,0.664538717,1.489944086,0.459991198,0.442449995,1.134407965,3.056726733,2.266158639,1.376384723,0.764951994,2.542025646,2.82814899,0.727908758,1.558188443,0.458119737,6.823596754,0.497193509
0.458512138,13.55862063,0.740895522,0.691566872,5.379918485,0.558286418,1.816892537,0.992517944,1.280098414,2.021786126,5.33816236,6.596249791,3.073853399,22.90774172,1.742496832,10.32055767,359.0867666,25.49362285,1.571932905,1.462076861,24.96519723,3.658167396,242.4999111,17.81828689,0.905240814,3.399885638,0.46953431,7.225577915,36.35046702,1.039915876,2.894997894,13.81589086,20.03158205,31.90317051,78.22294231,9.670991611,103.8436234,157.9402684,9.334823662,92.89468597,8.449702677,449.7021121,3.734549513,0.323717405,0.805583896,5.704560823,1.282730714,0.725685725,0.591308424,1.114101832,0.794722739,4.147744512,1.377564891,0.473723486,0.487304185,0.756902192,0.698346012,1.585193612,0.546492621,0.611087931,1.130610347,1.602375361,0.484534666,1.40330784,0.845926077,2.626026046,3.919080192,0.759081621,1.325446699,0.630161938,7.038123388,0.77147456
0.714102255,11.13352328,0.575822626,0.992849595,5.402889916,0.663211697,1.654298769,1.090656692,1.386322728,1.902101436,5.509981622,7.614842031,3.566848438,17.66264394,1.6979117,10.93488754,333.7481118,22.28115833,1.924213685,1.497897067,26.0858126,4.283139985,237.5498138,19.98421913,0.892554835,3.04942341,0.580495721,5.31165201,33.68491528,1.370993056,3.070492772,14.41232849,21.50715378,29.65408854,86.46360186,9.368924278,108.8842901,144.1890361,8.88599026,83.51232935,10.6755635,436.6541244,3.817037319,0.419115219,0.921537315,5.062194452,1.299614221,0.765035765,0.559085157,1.16603953,0.720024922,4.375419892,1.123848485,0.644965841,0.516586363,0.893419215,0.735986807,1.548987326,0.529457389,0.579494629,1.287850392,2.397472969,2.440733755,1.4027863,1.072819144,2.726697896,3.419178565,0.87117014,1.492910899,0.708219601,7.157970957,0.601281898
0.681019334,15.27324564,1.033425287,0.867841001,5.870822253,1.080185151,1.853321626,1.24153564,1.574235323,2.93263108,6.078427477,7.900056497,4.03758291,18.01562837,1.7009217,10.87974453,363.8143271,24.18898221,3.742048548,1.489744488,28.18961661,4.807889871,243.2929381,16.59567899,0.945434197,3.767064982,0.266946346,5.398459744,34.22633051,1.079191152,3.124627206,15.46409141,26.23200049,30.25993302,116.2945912,11.8254804,110.6740912,157.6846821,9.62116236,94.46583976,13.90640303,439.4684535,4.053273909,0.379770588,1.021617887,5.982595778,1.346707681,0.816073386,0.537238701,1.229018445,0.673834047,4.012549654,1.461883438,0.550040382,0.554515382,0.993063507,0.784811552,1.54174149,0.495352573,0.504906642,1.515306897,2.337542335,2.347673401,1.83374534,0.919438427,2.853633697,3.357039302,0.853481968,2.100598457,0.674168071,8.256972114,0.621525493
0.53957338,13.48152143,0.613378664,0.691889237,5.386608039,0.666128626,1.816715913,0.998416168,1.30576867,3.779926792,5.519257414,7.432010384,2.846235874,15.92909828,1.530027589,10.09163646,341.02053,23.33614017,2.630198941,1.356858852,27.55719586,4.878021607,239.5864442,16.37091204,0.691712627,2.930996437,0.477781743,5.905831939,34.37766551,0.915545965,2.983153727,13.54084691,25.21934903,31.95323724,99.24207716,11.2009931,110.8950154,146.9910654,9.409165854,97.49351802,10.54387504,454.1818097,3.685399193,0.423862385,0.951644459,6.96120495,1.420926673,0.788639302,0.537857088,1.201867376,0.764481767,3.958347284,1.472599561,0.519890588,0.536871999,0.809318332,0.761103148,1.437320969,0.730968177,0.463932622,1.270722995,2.309581668,1.090082311,1.57139206,1.201905429,2.786074518,3.119652277,0.900063376,1.772896994,0.693988831,10.7916298,0.608941175
