mobileauszhGen20,mobileauszhGen19,mobileauszhPho21,mobileauszhGen31,mobileauszhGen34,mobileauszhGen53,mobileauszhGen58,mobileauszhGen60,mobileauszhGen64,mobileauszhGen66,mobileauszhGen75,mobileauszhGen77,mobileauszhGen89,mobileauszhVid93,mobilewuszhPho03,mobilewuszhGen20,mobilewuszhGen19,mobilewuszhPho21,mobilewuszhGen25,mobilewuszhLif30,mobilewuszhGen31,mobilewuszhPho33,mobilewuszhGen34,mobilewuszhGen36,mobilewuszhLif38,mobilewuszhGen39,mobilewuszhBlo40,mobilewuszhGen47,mobilewuszhGen53,mobilewuszhLif55,mobilewuszhBlo56,mobilewuszhGen58,mobilewuszhGen60,mobilewuszhGen64,mobilewuszhGen66,mobilewuszhLif69,mobilewuszhGen75,mobilewuszhGen77,mobilewuszhGen83,mobilewuszhGen89,mobilewuszhBlo90,mobilewuszhVid93,mobilewuszhGam94,mobilewspzhPho03,mobilewspzhGen20,mobilewspzhGen19,mobilewspzhPho21,mobilewspzhGen25,mobilewspzhLif30,mobilewspzhGen31,mobilewspzhPho33,mobilewspzhGen34,mobilewspzhGen36,mobilewspzhLif38,mobilewspzhGen39,mobilewspzhBlo40,mobilewspzhGen47,mobilewspzhGen53,mobilewspzhLif55,mobilewspzhBlo56,mobilewspzhGen58,mobilewspzhGen60,mobilewspzhGen64,mobilewspzhGen66,mobilewspzhLif69,mobilewspzhGen75,mobilewspzhGen77,mobilewspzhGen83,mobilewspzhGen89,mobilewspzhBlo90,mobilewspzhVid93,mobilewspzhGam94
-0.546510462,-1.615197144,0.268106451,0.680793158,-1.404152655,-0.592213879,0.220274896,1.708540387,4.773752058,-3.064929786,2.616181716,-1.042373331,-0.926980991,-8.874742561,-1.7461899,-4.16439389,24.29267832,2.220968834,-2.309703104,-0.626990406,-2.092722158,-0.651513109,3.157650796,-12.50475524,-0.000254008,3.324492266,-0.659098311,-4.76804044,-8.857044404,-1.188229548,4.602924833,4.37395414,-6.82717609,7.756903832,-6.335902578,-5.991945454,8.57594479,-10.82079465,3.625749187,-17.19092808,-0.126504629,35.50118581,-1.904779363,-0.403763118,-0.862748979,-4.518288422,0.729385638,0.09144635,0.408832486,1.680569026,-0.711309342,0.467071745,-0.76263332,-0.670622742,-0.63741926,0.903248533,2.138405789,-1.09072838,-0.704725643,-1.142956711,1.512899819,1.91900623,0.16802379,0.015447984,0.835347586,1.966668669,-2.717835898,-0.688658183,-1.684479493,0.14644103,1.13248225,0.334185298
-0.547673494,13.64229536,-0.774080744,0.666456418,4.603956385,-0.546473155,-0.804743795,0.686473356,-1.430998238,-1.465703814,-2.502465839,3.972576632,2.097926716,-6.769403504,2.220972866,-5.854214955,-37.91735393,-1.893909881,-0.70270023,0.199256837,-3.682001975,1.231629815,-1.051652959,4.580458915,1.00429876,0.040403257,-0.644254285,7.085792111,3.603686941,-0.172107165,-1.37839172,1.077589387,5.05440553,-9.003813046,11.7077075,-5.276088305,-10.40418664,0.612178415,-1.546727824,-19.70422801,-3.947211545,-61.51074928,1.014680652,-0.42710798,-0.848917155,-0.423167442,0.68623559,-0.919529734,0.4173656,-0.328307354,2.240037774,-2.671546578,-0.742830685,0.341579504,-0.620621089,-1.076505231,1.130112269,-0.96547072,-0.673589754,-0.970406037,1.423704461,-2.174592466,-2.999735548,0.004754751,0.746131179,0.95236041,-2.46344755,-0.013694901,-0.231113126,0.177423249,2.946499008,-0.684997485
0.506897627,-0.396072078,1.142948324,2.741258597,1.613342454,-0.429839111,5.298497363,0.767270572,-0.291458249,0.90773354,-2.406061152,-3.088883511,4.089381017,-9.082818428,0.024947629,-3.11383206,-31.79562766,4.520427893,0.146483427,-0.821058914,4.66670335,4.990091987,-17.17454307,19.16178759,-1.025212791,-2.793038668,0.27301087,-2.627438737,2.020716419,-0.194030059,-1.598668759,16.27961921,4.112377424,-5.802354009,-0.419172117,5.282014262,-2.314815199,8.604634653,-1.271429185,14.34576674,1.048942373,45.90575099,-3.01008783,-0.485683934,1.236778767,-4.169608085,-1.410764712,-0.847276118,-0.59246394,-1.252980527,2.11986916,-2.038156131,-0.64437016,-0.668959708,-0.570971168,1.901568061,-0.811887811,-0.764184223,-0.661029889,0.088299845,-0.376769671,-0.985344053,-0.758846091,0.10263663,-1.356267108,-2.888423011,-0.05763316,-0.226868869,-0.080652892,-0.94527978,4.766708273,-0.685903138
-0.503311747,-1.593584371,0.262708939,-1.268492455,-2.449562311,2.61387088,-1.863795974,-0.234547378,-0.286540648,0.729987541,-1.437797119,-2.916335483,-0.104123148,-3.456099384,-0.764574347,-2.809989966,25.43677347,7.689491637,-0.952098976,3.396405751,2.669087684,5.32348042,-45.22039244,-3.017347494,-0.99874554,0.386894667,-0.564830926,1.408345503,-7.650423931,-1.173883981,-2.157928682,-2.628088676,-10.07769786,6.589415298,5.800762785,5.710821718,10.74916248,-36.15746307,-4.242011245,4.987604556,-0.2882189,-20.44392416,1.009931126,-0.366315525,0.242058413,-3.999657535,-1.219641871,-0.813033371,-0.550346824,-0.213172682,-0.649457363,-2.575447549,-1.586249891,-0.624011868,-0.545986243,0.06413213,-0.779137848,-1.623109715,2.394802634,-0.768970207,-0.530068597,0.100916899,-0.402437496,1.147706156,-1.148314119,2.197844152,-0.979629033,-0.801930191,-1.004253617,1.351651553,-4.389804603,-0.648215084
1.564799928,-9.035484947,0.26065095,-0.16386498,-0.157063511,2.419162792,2.309139344,0.872348187,-0.164206317,0.73910546,-2.456516573,-0.530354985,-2.95327501,5.323698689,0.251033662,7.765481627,-52.73336176,2.293363348,4.707758325,-0.701669462,-1.135424498,4.306077943,-0.282348298,-13.38446837,-0.010584685,-0.429199646,-0.707190319,2.271300126,-10.77966017,2.817238472,1.4610055,-10.11342865,-10.90185198,5.758138405,9.360844732,-3.988697558,-4.564608913,-1.790522567,2.174868295,2.526568858,6.673741172,65.90569348,-0.015696805,-0.380645429,-0.701133558,-2.739306907,-0.232028479,-0.751714337,-0.571476406,-1.14511323,-0.673010045,1.076294919,-0.466061833,-0.646176103,-0.501037778,0.878033039,0.279566007,-1.323424704,-0.696850957,-0.812005861,-1.222271208,0.186968111,-0.073595621,1.198635576,-0.045184371,4.338925356,-1.723352391,-0.794811996,2.431831911,0.103586348,0.865863179,-0.663821909
2.514079851,-3.775598027,-0.854298186,-0.2115592,4.756586216,-0.859465837,-1.812361787,3.822656118,0.791689433,-0.442603871,-0.86361548,0.402465978,0.110228128,-4.294572169,1.047678644,-0.121968891,-13.44757692,9.110196534,0.448318906,-1.749839385,8.787448486,-1.030995275,62.70771954,-2.808162409,-0.094800635,2.516006306,0.390567882,0.34171105,9.628080514,-1.26889633,2.714557261,-7.710563659,-23.36189043,-3.918949653,-10.03385143,3.255282709,11.58675578,-1.465336136,-1.013066105,13.71733829,-1.772858167,-12.01870012,0.83488019,-0.41232203,-0.648077413,3.179370329,0.719802214,-0.71563574,0.448606684,-0.100808603,0.260439553,-0.031499852,1.590687835,-0.624494493,0.525941567,-0.975122851,-0.688292919,0.917502688,1.342979354,-0.561612564,1.686861358,-0.764511258,0.121955358,-1.789389436,-1.016208169,0.415796017,-0.420289662,1.181447754,-1.196632635,-0.659783053,-3.42021635,0.353062268
0.413058631,0.996887778,0.137194624,-0.310335091,2.402368744,5.155091974,-0.851983974,-1.296074671,-0.339555187,-1.483280879,-0.591504424,3.172337789,-2.031453701,-4.344609376,-0.996581529,9.637238358,17.59916823,-0.169038835,-3.596051291,-1.682855995,6.121946145,-3.05700457,6.652204672,3.450760173,-0.065022083,0.155848499,-0.484154099,-1.108023043,-1.050245465,1.767327428,2.048339795,-1.640006273,5.19938108,-2.200528447,11.85446975,3.927747614,9.437140416,-26.82592931,6.734647306,7.364269619,0.309569261,-91.55733243,0.86407543,-0.406255903,0.308848559,0.224993213,1.72177663,-0.770766698,-0.523816875,-1.167928405,-0.728992627,0.889460677,-0.52108765,-0.592709202,-0.517313398,0.204528863,-0.740766886,0.731608202,0.326320868,-0.339000504,-1.260305863,4.182278576,2.024091406,-1.804093462,1.144163137,1.273896699,-3.482059542,-1.100807992,-1.886672648,0.556932862,-0.314173062,-0.621421914
3.422803812,4.880494729,1.208809484,0.722840437,4.383535395,-1.370753052,-1.793870289,-0.259180561,-1.294952864,-0.169055797,-4.914493819,8.07382597,0.103557352,1.596710821,0.148494993,-1.125237922,-11.07739939,-7.349581863,0.283129674,0.211669665,-1.181813822,-0.844848692,8.62955046,-9.854080397,-0.958336105,1.20443819,0.416122789,-5.605530273,-0.183308106,-1.155004739,-1.228221503,-0.451303825,-11.15358221,3.136356846,1.335711589,-3.270529187,-28.35467833,0.900049706,-3.358000476,-21.49449659,-1.822440659,-35.82665744,-2.969903418,0.623925452,1.292736726,2.171945231,-1.248512681,-0.77815146,0.499368334,0.824736822,0.32948249,0.711634268,0.485363755,0.432638461,1.477053568,-0.934169918,0.251846054,0.627544904,-0.663643248,-0.39571517,-1.266720591,0.020907605,-1.735490064,-0.756151284,0.044467362,-0.750427924,-2.058163881,-0.560589101,-1.303784572,-0.641601125,4.158589034,1.396058836
0.364586341,-6.643804965,-0.808834601,0.761668267,-1.691331606,-1.173631493,1.299531847,-1.216936102,-0.214533553,1.917593743,1.459847217,-4.285389031,0.154308303,0.98794368,-1.881904786,-0.922146435,20.43044502,1.366149063,3.547212191,-1.551964488,-5.458421499,2.114465009,47.78050495,-3.205282981,0.062823323,-2.796926544,2.444020278,-2.233423104,2.02455811,-1.129417367,-0.147952321,0.709561186,19.77800492,9.15442943,-15.70790875,5.170329475,-17.95053876,-33.34732536,-7.14446772,-16.55889823,-0.448187692,-4.081450154,-2.901646175,-0.401029859,-0.720169694,-0.31688666,-0.272674861,-0.761609212,-0.506196608,0.839059396,0.282660371,2.619789073,-0.511497722,-0.573300514,0.483744453,0.10671466,0.265140658,0.569415699,0.356925637,0.679805366,-0.233316284,0.044736857,4.008410251,0.291980269,1.041635067,-0.715010021,-1.735533222,0.103914299,-0.850782059,0.383611957,-3.170672284,-0.602741286
-0.59780939,0.074729996,1.168945225,3.840232225,9.539465445,0.022196908,0.349885629,1.870490405,-0.118063353,0.680539457,-1.437716091,3.149177359,1.263511375,-8.003627983,-0.88492202,0.381869673,12.0079106,3.740544252,-0.08590622,0.51741133,4.467498721,0.038881979,40.91792822,-8.510013002,0.101260706,-2.441651097,-0.571560012,-1.948955729,-11.00481479,-1.095123572,1.82817346,-3.04213436,-2.053955131,-7.021731496,10.10375638,0.690654154,16.10168599,0.222821722,-4.731970616,-1.84077521,-0.18121717,-7.854299909,2.095915891,-0.4422175,0.327207698,-0.09219132,-1.334604433,-0.758090896,-0.513275126,-1.129854945,-0.802013943,4.195226397,-1.460013794,-0.580647503,-0.49601798,0.045667951,-0.707859981,-1.457888084,-0.661141611,1.544062964,-0.217618309,1.090301236,-2.395289091,-0.669174829,-0.080754315,-0.643126464,-2.399781739,-1.132333454,-0.495816677,-0.671383636,-3.176447679,0.373003377
